date,tt,rh,pp,ws,wd,sr,rr,is_anomaly
2024-12-04 12:50:00+00,23.62,91.4,999.5055,1.277,259.8,0.134,0.0,0
2024-12-04 13:00:00+00,23.63,91.5,999.4739,1.101,261.9,0.0,0.0,0
2024-12-04 13:10:00+00,23.58,91.6,999.5634,0.99,272.4,0.0,0.0,0
2024-12-04 13:20:00+00,23.55,91.6,999.5854,0.805,280.8,0.0,0.0,0
2024-12-04 13:30:00+00,23.51,91.8,999.7845,1.194,264.3,0.0,0.0,0
2024-12-04 13:40:00+00,23.47,91.2,1000.13,2.161,252.5,0.561,0.0,0
2024-12-04 13:50:00+00,23.55,90.5,1000.262,2.122,278.0,0.863,0.0,0
2024-12-04 14:00:00+00,23.65,90.1,1000.316,1.914,251.0,1.076,0.0,0
2024-12-04 14:10:00+00,25.73,86.0,999.9564,0.577,242.0,2.939,0.0,0
2024-12-04 14:20:00+00,25.73,86.0,999.9564,0.577,242.0,2.939,0.0,0
2024-12-04 14:30:00+00,24.11,88.0,1000.51,2.019,261.3,1.714,2.6,0
2024-12-04 14:40:00+00,24.15,88.1,1000.444,1.68,270.1,1.515,0.0,0
2024-12-04 14:50:00+00,24.05,88.7,1000.324,1.637,268.8,0.885,0.0,0
2024-12-04 15:00:00+00,24.02,88.8,1000.36,1.513,270.4,0.909,0.0,0
2024-12-04 15:10:00+00,24.06,88.9,1000.365,1.922,256.8,1.094,0.0,0
2024-12-04 15:20:00+00,24.09,89.1,1000.343,2.191,265.5,0.793,0.0,0
2024-12-04 15:30:00+00,24.08,89.3,1000.276,1.317,269.5,0.603,0.0,0
2024-12-04 15:40:00+00,23.99,89.7,1000.237,1.571,270.6,0.639,0.0,0
2024-12-04 15:50:00+00,23.99,90.0,1000.236,1.862,271.7,0.502,0.0,0
2024-12-04 16:00:00+00,23.9,90.5,1000.251,1.768,268.0,0.0,0.0,0
2024-12-04 16:10:00+00,23.81,91.0,1000.24,1.236,263.1,0.0,0.0,0
2024-12-04 16:20:00+00,23.73,91.3,1000.14,1.144,263.9,0.0,0.0,0
2024-12-04 16:30:00+00,14.519285749649102,91.4,1000.065,8.569104889903887,261.8,0.0,0.0,1
2024-12-04 16:40:00+00,23.74,91.2,999.9144,1.313,261.9,0.0,0.0,0
2024-12-04 16:50:00+00,23.78,91.0,999.714,1.283,253.3,0.037,0.0,0
2024-12-04 17:00:00+00,23.79,90.8,999.504,1.278,245.7,0.0,0.0,0
2024-12-04 17:10:00+00,23.84,90.7,999.3554,1.145,256.5,0.0,0.0,0
2024-12-04 17:20:00+00,23.83,90.7,999.15,1.357,255.3,0.0,0.0,0
2024-12-04 17:30:00+00,23.85,90.8,998.9739,1.607,265.9,0.0,0.0,0
2024-12-04 17:40:00+00,23.88,90.8,998.8984,1.482,259.6,0.0,0.0,0
2024-12-04 17:50:00+00,23.93,90.8,998.8434,1.37,264.9,0.0,0.0,0
2024-12-04 18:00:00+00,23.87,91.0,998.625,1.135,262.2,0.0,0.0,0
2024-12-04 18:10:00+00,23.81,91.3,998.477,1.407,269.3,0.0,0.0,0
2024-12-04 18:20:00+00,23.75,91.5,998.277,1.628,247.8,0.0,0.0,0
2024-12-04 18:30:00+00,23.71,91.8,998.084,1.162,275.2,0.0,0.0,0
2024-12-04 18:40:00+00,23.68,92.0,997.9754,1.306,271.6,0.0,0.0,0
2024-12-04 18:50:00+00,23.67,92.1,997.8765,1.462,249.3,0.0,0.0,0
2024-12-04 19:00:00+00,23.66,92.3,997.7765,1.481,272.3,0.0,0.0,0
2024-12-04 19:10:00+00,23.61,92.5,997.7555,1.504,277.1,0.0,0.0,0
2024-12-04 19:20:00+00,23.6,92.7,997.747,1.645,279.1,0.0,0.0,0
2024-12-04 19:30:00+00,23.63,92.7,997.6434,1.411,264.0,0.0,0.0,0
2024-12-04 19:40:00+00,23.66,92.7,997.5585,1.296,268.8,0.0,0.0,0
2024-12-04 19:50:00+00,23.65,92.7,997.4465,1.119,271.1,0.0,0.0,0
2024-12-04 20:00:00+00,23.67,92.7,997.431,0.879,251.8,0.0,0.0,0
2024-12-04 20:10:00+00,23.64,92.7,997.3719,0.628,269.5,0.0,0.0,0
2024-12-04 20:20:00+00,23.62,92.7,997.3085,0.432,268.7,0.0,0.0,0
2024-12-04 20:30:00+00,23.55,92.7,997.297,0.584,286.4,0.0,0.0,0
2024-12-04 20:40:00+00,23.51,92.7,997.281,0.759,268.8,0.0,0.0,0
2024-12-04 20:50:00+00,23.63,92.5,997.2944,1.194,267.8,0.0,0.0,0
2024-12-04 21:00:00+00,23.69,92.2,997.3514,0.881,283.1,0.088,0.0,0
2024-12-04 21:10:00+00,23.79,92.1,997.385,1.143,255.1,0.256,0.0,0
2024-12-04 21:20:00+00,23.83,92.1,997.4134,1.325,258.0,0.0,0.0,0
2024-12-04 21:30:00+00,23.82,92.2,997.4854,1.233,268.9,0.0,0.0,0
2024-12-04 21:40:00+00,23.85,8.511366715168569,997.5779,1.39,249.1,0.0,0.0,1
2024-12-04 21:50:00+00,23.93,1.6949274668609249,997.6505,1.548,260.5,0.0,0.0,1
2024-12-04 22:00:00+00,24.01,92.1,997.6515,1.514,267.8,0.0,0.0,0
2024-12-04 22:10:00+00,24.04,92.1,997.701,1.366,259.8,0.0,0.0,0
2024-12-04 22:20:00+00,24.09,91.9,997.8175,1.73,269.9,0.0,0.0,0
2024-12-04 22:30:00+00,24.11,92.0,998.0179,1.52,271.0,0.0,0.0,0
2024-12-04 22:40:00+00,24.11,92.1,998.1086,1.208,278.5,1.721,0.0,0
2024-12-04 22:50:00+00,24.1,92.3,998.2069,1.31,272.2,6.033,0.0,0
2024-12-04 23:00:00+00,24.08,92.5,998.3954,0.795,259.9,11.61,0.0,0
2024-12-04 23:10:00+00,24.15,92.6,998.6205,0.872,252.7,18.21,0.0,0
2024-12-04 23:20:00+00,24.23,92.2,998.78,0.882,244.7,26.09,0.0,0
2024-12-04 23:30:00+00,24.38,91.9,998.833,0.846,251.2,36.29,0.0,0
2024-12-04 23:40:00+00,24.52,91.7,998.8984,1.244,264.5,48.45,0.0,0
2024-12-04 23:50:00+00,24.67,91.5,998.9865,1.055,271.8,63.33,0.0,0
2024-12-05 00:00:00+00,24.85,91.0,999.1114,1.057,266.9,85.8,0.0,0
2024-12-05 00:10:00+00,25.07,90.3,999.308,0.699,215.4,132.1,0.0,0
2024-12-05 00:20:00+00,25.32,89.8,999.4045,0.862,260.5,146.2,0.0,0
2024-12-05 00:30:00+00,25.57,89.2,999.496,0.88,255.7,143.6,0.0,0
2024-12-05 00:40:00+00,25.79,88.6,999.5579,1.268,272.4,122.7,0.0,0
2024-12-05 00:50:00+00,25.81,88.3,999.6319,1.172,247.5,75.78,0.0,0
2024-12-05 01:00:00+00,25.78,88.5,999.5609,0.866,230.0,87.0,0.0,0
2024-12-05 01:10:00+00,25.88,88.1,999.5159,1.567,269.1,114.4,0.0,0
2024-12-05 01:20:00+00,26.06,87.7,999.5179,1.399,264.3,110.9,0.0,0
2024-12-05 01:30:00+00,26.35,87.0,999.539,0.944,231.3,133.7,0.0,0
2024-12-05 01:40:00+00,26.53,85.7,999.4784,1.695,256.4,137.3,0.0,0
2024-12-05 01:50:00+00,26.56,84.7,999.3474,1.093,232.4,166.9,0.0,0
2024-12-05 02:00:00+00,26.72,83.2,999.4074,1.64,253.3,197.2,0.0,0
2024-12-05 02:10:00+00,26.94,82.9,999.5779,1.547,246.2,208.7,0.0,0
2024-12-05 02:20:00+00,27.26,82.3,999.7179,2.204,258.9,324.4,0.0,0
2024-12-05 02:30:00+00,27.45,81.8,999.7519,1.863,257.2,314.9,0.0,0
2024-12-05 02:40:00+00,27.75,81.6,999.6894,1.751,277.5,295.7,0.0,0
2024-12-05 02:50:00+00,27.8,81.0,999.5894,1.91,257.6,200.6,0.0,0
2024-12-05 03:00:00+00,27.7,81.0,999.55,1.425,245.7,237.6,0.0,0
2024-12-05 03:10:00+00,27.8,81.0,999.4819,2.196,239.9,252.3,0.0,0
2024-12-05 03:20:00+00,28.04,80.7,999.2744,1.628,235.0,414.9,0.0,0
2024-12-05 03:30:00+00,28.43,79.38,999.0404,1.633,252.5,337.7,0.0,0
2024-12-05 03:40:00+00,28.29,79.42,998.9114,1.918,258.9,131.2,0.0,0
2024-12-05 03:50:00+00,28.09,80.5,998.7885,1.516,261.2,223.5,0.0,0
2024-12-05 04:00:00+00,28.22,80.1,998.663,1.34,245.5,288.1,0.0,0
2024-12-05 04:10:00+00,28.73,78.6,998.584,1.978,250.2,717.3,0.0,0
2024-12-05 04:20:00+00,28.98,76.64,998.4319,2.067,270.1,402.2,0.0,0
2024-12-05 04:30:00+00,28.92,76.84,998.2525,1.336,274.6,220.4,0.0,0
2024-12-05 04:40:00+00,28.72,77.68,998.2965,1.705,250.8,211.5,0.0,0
2024-12-05 04:50:00+00,28.44,79.08,998.3449,1.366,218.4,204.7,0.0,0
2024-12-05 05:00:00+00,27.81,81.0,998.2614,0.829,232.7,204.4,0.0,0
2024-12-05 05:10:00+00,27.39,82.2,998.137,1.96,252.7,126.5,0.0,0
2024-12-05 05:20:00+00,27.18,83.0,998.1255,1.167,253.2,166.4,0.0,0
2024-12-05 05:30:00+00,27.27,83.2,998.014,1.361,237.2,158.9,0.0,0
2024-12-05 05:40:00+00,27.45,83.3,997.9034,0.622,227.9,233.0,0.0,0
2024-12-05 05:50:00+00,27.85,82.4,997.7225,1.109,235.8,278.1,0.0,0
2024-12-05 06:00:00+00,28.04,81.4,997.6265,1.033,241.4,292.4,0.0,0
2024-12-05 06:10:00+00,28.19,80.3,997.6465,1.858,246.2,282.4,0.0,0
2024-12-05 06:20:00+00,28.2,79.43,997.5994,0.94,233.7,264.8,0.0,0
2024-12-05 06:30:00+00,28.35,79.37,997.4319,1.109,235.4,280.8,0.0,0
2024-12-05 06:40:00+00,28.56,78.49,997.229,2.243,267.8,290.8,0.0,0
2024-12-05 06:50:00+00,28.75,78.32,997.107,1.425,237.2,281.3,0.0,0
2024-12-05 07:00:00+00,28.7,77.8,996.8774,1.596,264.8,175.9,0.0,0
2024-12-05 07:10:00+00,28.64,78.86,996.7064,1.55,230.4,335.3,0.0,0
2024-12-05 07:20:00+00,28.92,78.07,996.6649,1.401,232.3,392.5,0.0,0
2024-12-05 07:30:00+00,28.27,77.89,996.5179,0.852,212.5,222.6,0.0,0
2024-12-05 07:40:00+00,28.0,79.16,996.438,1.034,232.4,228.3,0.0,0
2024-12-05 07:50:00+00,28.02,79.31,996.2894,1.164,227.4,266.5,0.0,0
2024-12-05 08:00:00+00,27.97,78.99,996.4525,0.821,213.9,262.4,0.0,0
2024-12-05 08:10:00+00,27.94,79.09,996.4759,0.884,220.7,189.0,0.0,0
2024-12-05 08:20:00+00,27.74,79.8,996.4965,0.554,216.4,145.3,0.0,0
2024-12-05 08:30:00+00,27.7,80.4,996.4914,0.736,186.4,161.0,0.0,0
2024-12-05 08:40:00+00,27.71,80.4,996.589,1.033,240.9,161.4,0.0,0
2024-12-05 08:50:00+00,27.69,80.5,996.7619,2.061,251.2,126.2,0.0,0
2024-12-05 09:00:00+00,27.59,80.4,996.8335,1.993,231.1,110.7,0.0,0
2024-12-05 09:10:00+00,27.29,79.98,997.0314,1.258,225.9,76.38,0.0,0
2024-12-05 09:20:00+00,26.99,80.1,997.1039,1.778,249.8,73.78,0.0,0
2024-12-05 09:30:00+00,26.9,80.4,997.0685,0.817,224.3,64.48,0.0,0
2024-12-05 09:40:00+00,26.8,80.2,996.9954,1.077,231.7,43.79,0.0,0
2024-12-05 09:50:00+00,26.66,80.1,996.931,0.683,222.2,34.47,0.0,0
2024-12-05 10:00:00+00,26.64,80.6,996.9679,0.551,218.4,25.88,0.0,0
2024-12-05 10:10:00+00,26.54,81.0,997.1305,0.307,204.3,16.83,0.0,0
2024-12-05 10:20:00+00,26.39,81.7,997.0184,0.275,195.5,11.74,0.0,0
2024-12-05 10:30:00+00,26.22,82.4,997.031,0.366,226.6,8.05,0.0,0
2024-12-05 10:40:00+00,26.04,82.9,997.315,0.299,228.7,5.492,0.0,0
2024-12-05 10:50:00+00,25.86,83.6,997.6244,0.29,214.4,2.796,0.0,0
2024-12-05 11:00:00+00,25.75,84.2,997.9619,0.313,225.9,0.127,0.0,0
2024-12-05 11:10:00+00,25.66,84.7,998.0505,0.27,198.3,0.0,0.0,0
2024-12-05 11:20:00+00,25.62,84.8,998.23,0.154,199.8,0.0,0.0,0
2024-12-05 11:30:00+00,25.63,85.0,998.4654,0.126,215.0,0.0,0.0,0
2024-12-05 11:40:00+00,25.63,85.2,998.6284,0.202,191.0,0.0,0.0,0
2024-12-05 11:50:00+00,25.65,85.5,998.78,0.185,206.0,0.0,0.0,0
2024-12-05 12:00:00+00,25.6,85.8,998.8939,0.64,242.0,0.0,0.0,0
2024-12-05 12:10:00+00,25.57,85.8,998.9829,1.064,263.2,0.0,0.0,0
2024-12-05 12:20:00+00,25.64,85.4,999.0885,1.402,256.7,0.0,0.0,0
2024-12-05 12:30:00+00,25.73,85.3,999.237,0.932,248.1,0.0,0.0,0
2024-12-05 12:40:00+00,25.72,85.6,999.3305,0.905,237.7,0.0,0.0,0
2024-12-05 12:50:00+00,25.64,85.8,999.4375,0.97,254.2,0.0,0.0,0
2024-12-05 13:00:00+00,25.62,86.1,999.4734,0.787,245.1,0.0,0.0,0
2024-12-05 13:10:00+00,25.56,86.7,999.4399,0.319,251.7,0.0,0.0,0
2024-12-05 13:20:00+00,15.547985932703801,100,999.3994,0.173,230.0,0.0,0.0,1
2024-12-05 13:30:00+00,17.21590540372105,100,999.351,0.565,258.9,0.0,0.0,1
2024-12-05 13:40:00+00,25.39,87.2,999.4409,0.728,227.8,0.0,0.0,0
2024-12-05 13:50:00+00,25.42,87.5,999.447,0.082,214.5,0.0,0.0,0
2024-12-05 14:00:00+00,25.34,87.2,999.5965,0.952,244.8,0.0,0.0,0
2024-12-05 14:10:00+00,25.32,86.9,999.7654,0.879,248.9,0.0,0.0,0
2024-12-05 14:20:00+00,25.29,86.7,999.8505,0.638,225.0,0.0,0.0,0
2024-12-05 14:30:00+00,25.21,86.8,999.8595,0.471,245.9,0.0,0.0,0
2024-12-05 14:40:00+00,25.14,86.8,1000.022,0.426,207.4,0.0,0.0,0
2024-12-05 14:50:00+00,25.13,86.9,1000.208,0.694,263.1,0.0,0.0,0
2024-12-05 15:00:00+00,25.09,86.9,1000.313,1.249,267.0,0.0,0.0,0
2024-12-05 15:10:00+00,25.06,87.2,1000.262,0.734,279.5,0.0,0.0,0
2024-12-05 15:20:00+00,25.07,87.2,1000.238,0.522,275.6,0.0,0.0,0
2024-12-05 15:30:00+00,25.03,87.3,1000.175,0.936,276.2,0.0,0.0,0
2024-12-05 15:40:00+00,25.01,87.3,1000.076,1.225,259.4,0.0,0.0,0
2024-12-05 15:50:00+00,25.0,87.4,999.963,1.136,269.7,0.0,0.0,0
2024-12-05 16:00:00+00,24.91,87.7,999.8225,1.192,262.5,0.0,0.0,0
2024-12-05 16:10:00+00,24.83,87.9,999.788,1.213,275.1,0.0,0.0,0
2024-12-05 16:20:00+00,24.84,88.0,999.8899,0.982,258.8,0.0,0.0,0
2024-12-05 16:30:00+00,24.75,87.8,999.9554,1.034,267.9,0.0,0.0,0
2024-12-05 16:40:00+00,24.69,87.9,999.964,0.94,236.4,0.0,0.0,0
2024-12-05 16:50:00+00,24.62,88.3,999.8319,0.391,238.0,0.0,0.0,0
2024-12-05 17:00:00+00,24.59,88.4,999.761,0.639,246.1,0.0,0.0,0
2024-12-05 17:10:00+00,24.56,88.4,999.66,0.636,266.1,0.0,0.0,0
2024-12-05 17:20:00+00,24.52,88.6,999.5784,1.14,281.7,0.0,0.0,0
2024-12-05 17:30:00+00,24.49,88.6,999.514,0.318,253.9,0.0,0.0,0
2024-12-05 17:40:00+00,24.47,88.8,999.46,0.417,268.5,0.0,0.0,0
2024-12-05 17:50:00+00,24.42,89.0,999.3565,0.836,276.4,0.0,0.0,0
2024-12-05 18:00:00+00,24.38,89.3,999.301,0.398,282.3,0.0,0.0,0
2024-12-05 18:10:00+00,24.33,89.5,999.2824,0.331,291.4,0.0,0.0,0
2024-12-05 18:20:00+00,24.31,89.8,999.287,0.321,262.9,0.0,0.0,0
2024-12-05 18:30:00+00,24.34,89.8,999.2394,0.567,280.4,0.0,0.0,0
2024-12-05 18:40:00+00,24.34,89.8,999.1444,0.661,273.4,0.0,0.0,0
2024-12-05 18:50:00+00,24.34,90.2,998.967,0.625,266.8,0.0,0.0,0
2024-12-05 19:00:00+00,24.3,90.4,998.8364,0.811,261.5,0.0,0.0,0
2024-12-05 19:10:00+00,24.24,90.6,998.7829,1.175,275.9,0.0,0.0,0
2024-12-05 19:20:00+00,24.16,91.2,998.742,0.864,265.0,0.0,0.0,0
2024-12-05 19:30:00+00,24.08,91.6,998.6909,0.472,254.9,0.0,0.6,0
2024-12-05 19:40:00+00,24.03,92.4,998.6199,0.29,205.9,0.0,0.0,0
2024-12-05 19:50:00+00,23.97,92.7,998.6095,0.362,228.1,0.0,0.2,0
2024-12-05 20:00:00+00,23.96,93.0,998.5794,0.335,269.5,0.0,0.0,0
2024-12-05 20:10:00+00,23.93,93.1,998.6029,0.529,257.6,0.0,0.0,0
2024-12-05 20:20:00+00,23.87,93.2,998.5404,0.265,230.3,0.0,0.0,0
2024-12-05 20:30:00+00,23.8,93.3,998.5634,0.534,237.3,0.0,0.2,0
2024-12-05 20:40:00+00,23.74,93.4,998.5439,0.381,232.9,0.0,0.2,0
2024-12-05 20:50:00+00,23.69,93.5,998.427,0.313,236.4,0.0,0.0,0
2024-12-05 21:00:00+00,23.66,93.9,998.3099,0.199,203.8,0.0,0.2,0
2024-12-05 21:10:00+00,23.6,94.0,998.3524,0.133,191.2,0.0,0.2,0
2024-12-05 21:20:00+00,23.56,94.0,998.3885,0.167,233.2,0.0,0.0,0
2024-12-05 21:30:00+00,23.56,94.5,998.451,0.057,194.3,0.0,0.2,0
2024-12-05 21:40:00+00,23.58,94.2,998.5704,0.423,270.3,0.0,0.0,0
2024-12-05 21:50:00+00,23.55,94.2,998.6465,0.57,268.1,0.0,0.0,0
2024-12-05 22:00:00+00,23.47,94.2,928.0936115547852,0.918,267.7,643.7964604879021,0.0,1
2024-12-05 22:10:00+00,23.48,94.4,1035.1134239886094,1.3,276.8,846.8289274320415,0.0,1
2024-12-05 22:20:00+00,23.46,94.4,998.7909,1.106,260.3,0.0,0.0,0
2024-12-05 22:30:00+00,23.46,94.5,998.876,1.337,260.7,0.0,0.0,0
2024-12-05 22:40:00+00,23.45,94.6,998.921,0.943,281.1,1.004,0.0,0
2024-12-05 22:50:00+00,23.46,94.5,999.0475,0.673,246.4,4.657,0.0,0
2024-12-05 23:00:00+00,23.46,94.5,999.1974,0.791,263.4,9.55,0.0,0
2024-12-05 23:10:00+00,23.52,94.5,999.367,0.982,260.5,17.98,0.0,0
2024-12-05 23:20:00+00,23.57,94.6,999.4829,0.485,229.1,25.76,0.0,0
2024-12-05 23:30:00+00,23.66,94.8,999.659,0.191,137.9,35.74,0.0,0
2024-12-05 23:40:00+00,23.77,94.7,999.8145,0.138,221.1,40.55,0.0,0
2024-12-05 23:50:00+00,23.86,94.6,999.953,0.481,226.2,35.15,0.0,0
2024-12-06 00:00:00+00,23.92,94.4,1000.059,0.361,230.1,43.53,0.0,0
2024-12-06 00:10:00+00,23.94,94.1,1000.138,0.782,255.8,71.42,0.0,0
2024-12-06 00:20:00+00,24.0,93.8,1000.18,1.368,257.6,82.2,0.0,0
2024-12-06 00:30:00+00,24.05,93.5,1000.259,1.39,271.2,82.8,0.0,0
2024-12-06 00:40:00+00,24.16,93.5,1000.226,0.965,259.1,76.73,0.0,0
2024-12-06 00:50:00+00,24.22,93.2,1000.278,1.039,276.0,86.4,0.0,0
2024-12-06 01:00:00+00,24.27,92.8,1000.293,1.127,265.7,89.7,0.0,0
2024-12-06 01:10:00+00,24.43,92.8,1000.268,1.069,270.5,89.0,0.0,0
2024-12-06 01:20:00+00,24.43,92.4,1000.231,1.36,271.7,96.0,0.0,0
2024-12-06 01:30:00+00,24.51,92.5,1000.328,0.781,243.0,98.3,0.0,0
2024-12-06 01:40:00+00,24.62,92.0,1000.422,0.695,252.6,111.6,0.0,0
2024-12-06 01:50:00+00,24.74,92.1,1000.466,0.788,269.9,105.1,0.0,0
2024-12-06 02:00:00+00,24.82,91.5,1000.438,0.91,255.1,114.0,0.0,0
2024-12-06 02:10:00+00,24.81,91.3,1000.384,0.46,251.6,107.3,0.0,0
2024-12-06 02:20:00+00,25.0,91.1,1000.28,0.618,262.5,112.8,0.0,0
2024-12-06 02:30:00+00,25.05,90.9,1000.234,0.337,222.0,89.7,0.0,0
2024-12-06 02:40:00+00,25.13,90.9,1000.214,0.766,274.6,65.21,0.0,0
2024-12-06 02:50:00+00,25.14,90.8,1000.16,0.554,271.3,65.82,0.0,0
2024-12-06 03:00:00+00,25.23,90.8,1000.128,1.023,275.4,150.7,0.0,0
2024-12-06 03:10:00+00,25.53,89.8,1000.113,1.291,279.6,230.0,0.0,0
2024-12-06 03:20:00+00,25.9,88.7,1000.05,0.801,241.4,211.7,0.0,0
2024-12-06 03:30:00+00,25.98,87.5,999.9564,0.676,284.9,177.3,0.0,0
2024-12-06 03:40:00+00,25.99,87.8,999.9234,1.17,273.6,135.1,0.0,0
2024-12-06 03:50:00+00,25.96,88.8,999.8244,0.71,258.7,147.3,0.0,0
2024-12-06 04:00:00+00,26.11,88.5,999.7259,0.51,232.5,159.8,0.0,0
2024-12-06 04:10:00+00,26.05,88.0,999.6819,0.477,213.8,173.6,0.0,0
2024-12-06 04:20:00+00,26.09,87.8,999.5505,0.502,229.2,181.7,0.0,0
2024-12-06 04:30:00+00,26.02,87.8,999.3164,0.364,221.3,176.0,0.0,0
2024-12-06 04:40:00+00,26.1,89.0,999.236,0.372,225.5,182.6,0.0,0
2024-12-06 04:50:00+00,26.03,89.0,999.1059,0.342,216.3,218.4,0.2,0
2024-12-06 05:00:00+00,25.9,88.8,998.9715,0.114,184.5,234.9,0.0,0
2024-12-06 05:10:00+00,26.18,88.7,998.863,0.418,220.8,230.5,0.2,0
2024-12-06 05:20:00+00,26.04,86.9,998.741,0.069,181.4,222.6,0.0,0
2024-12-06 05:30:00+00,26.21,86.9,998.685,0.356,249.1,214.4,0.0,0
2024-12-06 05:40:00+00,26.41,87.3,998.6165,0.033,218.6,204.7,0.0,0
2024-12-06 05:50:00+00,26.59,87.2,998.4814,0.262,202.3,198.8,0.0,0
2024-12-06 06:00:00+00,26.76,87.0,998.376,0.371,285.5,206.6,0.0,0
2024-12-06 06:10:00+00,26.86,86.5,998.3034,0.5,297.0,212.2,0.0,0
2024-12-06 06:20:00+00,26.9,85.5,998.2185,0.462,195.5,204.2,0.0,0
2024-12-06 06:30:00+00,26.85,84.9,998.127,0.608,247.0,193.6,0.0,0
2024-12-06 06:40:00+00,26.83,84.7,998.0199,0.275,201.3,0.0,0.0,1
2024-12-06 06:50:00+00,26.93,84.3,997.8894,0.52,237.2,188.2,0.0,0
2024-12-06 07:00:00+00,27.05,83.9,997.7054,0.527,239.6,168.3,0.0,0
2024-12-06 07:10:00+00,27.07,84.4,997.4845,0.791,260.2,151.2,0.0,0
2024-12-06 07:20:00+00,27.07,84.2,997.3094,0.748,271.8,135.7,0.0,0
2024-12-06 07:30:00+00,27.13,84.3,997.202,0.702,288.0,127.0,0.0,0
2024-12-06 07:40:00+00,25.73,86.0,999.9564,0.577,242.0,2.939,0.0,0
2024-12-06 07:50:00+00,25.73,86.0,999.9564,0.577,242.0,2.939,0.0,0
2024-12-06 08:00:00+00,25.73,86.0,999.9564,0.577,242.0,2.939,0.0,0
2024-12-06 08:10:00+00,25.73,86.0,999.9564,0.577,242.0,2.939,0.0,0
