date,tt,rh,pp,ws,wd,sr,rr,is_anomaly
2024-12-18 07:10:00+00,28.91,73.69,958.9997,2.003,265.7,553.4,0.0,0
2024-12-18 07:20:00+00,29.1,72.19,958.7321,1.689,273.2,636.7,0.0,0
2024-12-18 07:30:00+00,29.25,2.3605046334646396,958.5475,1.789,263.1,621.6,0.2,1
2024-12-18 07:40:00+00,28.88,67.17,958.3912,2.277,277.0,502.3,0.0,0
2024-12-18 07:50:00+00,28.56,69.19,958.4045,2.301,276.6,394.3,0.0,0
2024-12-18 08:00:00+00,29.13,66.55,958.3088,2.585,285.2,600.2,0.0,0
2024-12-18 08:10:00+00,29.27,66.45,958.2866,2.524,282.4,535.3,0.0,0
2024-12-18 08:20:00+00,28.56,68.86,958.3351,2.818,269.6,440.2,0.0,0
2024-12-18 08:30:00+00,28.64,69.38,958.3274,2.362,278.8,392.4,0.0,0
2024-12-18 08:40:00+00,28.46,68.33,958.3068,2.51,276.6,344.1,0.0,0
2024-12-18 08:50:00+00,28.13,70.31,958.4105,2.178,276.2,238.1,0.0,0
2024-12-18 09:00:00+00,27.89,71.1,958.6101,1.875,275.8,128.6,0.0,0
2024-12-18 09:10:00+00,27.63,72.0,958.7853,1.407,278.2,120.5,0.0,0
2024-12-18 09:20:00+00,27.4,75.35,958.899,1.249,263.2,90.5,0.0,0
2024-12-18 09:30:00+00,27.23,76.86,958.9594,1.431,270.3,94.0,0.0,0
2024-12-18 09:40:00+00,27.04,77.87,958.9891,1.367,284.2,67.49,0.0,0
2024-12-18 09:50:00+00,26.9,78.58,959.031,0.971,266.3,58.19,0.0,0
2024-12-18 10:00:00+00,26.71,79.39,959.0659,0.964,258.9,36.9,0.0,0
2024-12-18 10:10:00+00,26.52,79.87,959.1194,1.111,263.8,41.69,0.0,0
2024-12-18 10:20:00+00,26.36,80.8,959.2238,1.041,264.5,31.26,0.0,0
2024-12-18 10:30:00+00,26.18,81.1,959.2975,1.361,280.9,20.65,0.0,0
2024-12-18 10:40:00+00,26.04,81.5,959.4067,1.986,279.3,21.8,0.0,0
2024-12-18 10:50:00+00,25.87,81.9,959.5389,1.613,279.9,12.36,0.0,0
2024-12-18 11:00:00+00,25.65,82.7,959.6726,1.866,284.7,3.593,0.0,0
2024-12-18 11:10:00+00,25.44,83.5,959.7419,1.855,284.1,0.053,0.0,0
2024-12-18 11:20:00+00,25.23,84.5,959.8185,1.813,281.2,0.0,0.0,0
2024-12-18 11:30:00+00,25.06,85.2,959.8858,2.087,281.1,0.0,0.0,0
2024-12-18 11:40:00+00,24.91,86.1,959.9852,1.615,290.6,0.0,0.0,0
2024-12-18 11:50:00+00,24.79,86.8,960.1213,1.809,296.7,0.0,0.0,0
2024-12-18 12:00:00+00,36.019678867541785,87.3,922.4871427258763,1.388,295.0,0.0,0.0,1
2024-12-18 12:10:00+00,14.246961939737439,86.9,921.6761921628831,1.926,296.3,0.0,0.0,1
2024-12-18 12:20:00+00,36.41525061180021,86.1,1034.7463087574981,2.045,302.2,0.0,0.0,1
2024-12-18 12:30:00+00,24.82,85.2,960.3422,2.079,287.3,0.0,0.0,0
2024-12-18 12:40:00+00,24.81,83.3,960.377,2.17,301.0,0.0,0.0,0
2024-12-18 12:50:00+00,24.74,82.0,960.5346,2.506,302.2,0.0,0.0,0
2024-12-18 13:00:00+00,24.68,82.0,960.663,1.648,287.3,0.0,0.0,0
2024-12-18 13:10:00+00,24.63,82.1,960.7721,1.72,297.8,0.0,0.0,0
2024-12-18 13:20:00+00,24.66,82.7,960.8622,1.363,308.3,0.0,0.0,0
2024-12-18 13:30:00+00,24.68,83.1,960.9695,1.431,307.5,0.0,2.342521136535889,1
2024-12-18 13:40:00+00,24.73,81.5,961.0708,1.485,283.3,0.0,5.187017168006192,1
2024-12-18 13:50:00+00,24.75,80.7,961.0179,1.429,265.4,0.0,7.619634153769769,1
2024-12-18 14:00:00+00,24.63,81.1,960.9588,1.468,288.4,0.0,0.0,0
2024-12-18 14:10:00+00,24.59,81.5,961.0102,1.421,292.8,0.0,0.0,0
2024-12-18 14:20:00+00,24.52,5.8467070044258875,961.0733,1.424,306.4,0.0,0.0,1
2024-12-18 14:30:00+00,24.33,82.8,960.9754,1.086,285.1,0.0,0.0,0
2024-12-18 14:40:00+00,24.36,82.5,960.961,1.354,277.0,0.0,0.0,0
2024-12-18 14:50:00+00,24.24,82.8,960.913,1.413,297.9,0.0,0.0,0
2024-12-18 15:00:00+00,24.14,83.1,960.9252,1.26,296.8,0.0,0.0,0
2024-12-18 15:10:00+00,24.17,82.7,960.995,1.423,294.2,0.0,0.0,0
2024-12-18 15:20:00+00,24.13,82.2,960.946,1.393,257.9,0.0,0.0,0
2024-12-18 15:30:00+00,23.99,82.3,960.8027,1.301,298.6,0.0,0.0,0
2024-12-18 15:40:00+00,23.98,81.7,960.7735,1.417,256.0,0.0,0.0,0
2024-12-18 15:50:00+00,24.04,81.1,960.7511,1.58,293.4,0.0,0.0,0
2024-12-18 16:00:00+00,24.02,81.1,960.7235,1.396,308.8,0.0,0.0,0
2024-12-18 16:10:00+00,23.92,81.5,960.7212,1.42,269.0,0.0,0.0,0
2024-12-18 16:20:00+00,23.97,81.0,960.6551,1.457,269.5,0.0,0.0,0
2024-12-18 16:30:00+00,23.92,81.2,960.6026,1.618,298.3,0.0,0.0,0
2024-12-18 16:40:00+00,23.85,81.2,960.4811,1.478,261.4,0.0,0.0,0
2024-12-18 16:50:00+00,23.85,81.0,960.4538,1.369,237.0,0.0,0.0,0
2024-12-18 17:00:00+00,23.79,80.9,960.367,1.709,269.4,0.0,0.0,0
2024-12-18 17:10:00+00,23.89,80.2,960.3855,1.585,306.5,0.0,0.0,0
2024-12-18 17:20:00+00,23.8,80.4,960.3473,1.333,278.0,0.0,0.0,0
2024-12-18 17:30:00+00,23.68,80.7,960.2322,1.205,280.8,0.0,0.0,0
2024-12-18 17:40:00+00,23.78,79.92,960.1613,1.155,270.5,0.0,0.0,0
2024-12-18 17:50:00+00,23.67,80.2,960.0717,1.239,267.3,0.0,0.0,0
2024-12-18 18:00:00+00,23.52,80.6,959.9507,1.262,306.5,0.0,0.0,0
2024-12-18 18:10:00+00,23.53,80.4,959.9748,1.372,297.7,0.0,0.0,0
2024-12-18 18:20:00+00,23.71,79.8,959.9049,1.306,304.2,0.0,0.0,0
2024-12-18 18:30:00+00,23.78,79.47,959.8065,1.327,319.1,0.0,0.0,0
2024-12-18 18:40:00+00,23.77,79.32,959.7254,1.335,296.9,0.0,0.0,0
2024-12-18 18:50:00+00,23.85,78.82,959.5898,1.396,288.6,0.0,0.0,0
2024-12-18 19:00:00+00,23.97,78.14,959.4572,1.326,297.8,0.0,0.0,0
2024-12-18 19:10:00+00,13.300179007718615,78.56,959.4363,9.480673378172808,277.3,0.0,0.0,1
2024-12-18 19:20:00+00,15.105649813455148,78.06,959.3755,8.055920928725492,302.5,0.0,0.0,1
2024-12-18 19:30:00+00,24.27,76.7,959.2782,1.737,295.9,0.0,0.0,0
2024-12-18 19:40:00+00,24.42,76.74,959.2321,1.622,290.1,0.0,0.0,0
2024-12-18 19:50:00+00,24.23,77.97,959.1522,1.235,272.1,0.0,0.0,0
2024-12-18 20:00:00+00,24.16,78.24,959.1287,1.794,297.4,0.0,0.0,0
2024-12-18 20:10:00+00,24.06,78.83,959.0905,1.509,307.9,0.0,0.0,0
2024-12-18 20:20:00+00,23.88,79.88,959.0089,1.333,266.6,0.0,0.0,0
2024-12-18 20:30:00+00,23.93,79.81,959.007,1.354,285.0,0.0,0.0,0
2024-12-18 20:40:00+00,23.81,80.5,958.8956,1.013,277.3,0.0,0.0,0
2024-12-18 20:50:00+00,23.75,80.7,958.8833,1.341,307.8,0.0,0.0,0
2024-12-18 21:00:00+00,23.65,81.1,958.9921,1.233,309.5,0.0,0.0,0
2024-12-18 21:10:00+00,23.64,81.3,959.103,1.269,278.5,0.0,0.0,0
2024-12-18 21:20:00+00,23.59,81.6,959.205,0.773,263.5,0.0,0.0,0
2024-12-18 21:30:00+00,23.53,82.0,959.3096,1.249,291.0,0.0,0.0,0
2024-12-18 21:40:00+00,23.71,81.1,959.402,1.468,316.7,0.0,0.0,0
2024-12-18 21:50:00+00,23.79,80.5,959.5321,1.079,292.5,0.0,0.0,0
2024-12-18 22:00:00+00,23.79,80.3,959.6067,1.174,285.1,0.0,0.0,0
2024-12-18 22:10:00+00,23.84,79.97,959.6558,1.082,298.4,0.0,0.0,0
2024-12-18 22:20:00+00,23.85,79.72,959.6866,1.295,271.5,0.483,0.0,0
2024-12-18 22:30:00+00,23.94,79.27,959.7318,1.209,284.2,7.068,0.0,0
2024-12-18 22:40:00+00,24.0,78.73,959.8309,1.348,278.5,18.88,0.0,0
2024-12-18 22:50:00+00,24.15,77.65,960.0212,1.256,283.8,33.23,0.0,0
2024-12-18 23:00:00+00,24.45,76.45,960.1595,1.524,302.7,49.7,0.0,0
2024-12-18 23:10:00+00,24.97,74.26,960.3402,1.795,272.7,75.3,0.0,0
2024-12-18 23:20:00+00,33.84209757864929,74.5,927.3082947487088,1.742,290.5,104.8,0.0,1
2024-12-18 23:30:00+00,16.254324826660685,72.66,1032.5530652472844,1.606,283.8,229.8,0.0,1
2024-12-18 23:40:00+00,26.07,71.83,960.4987,1.42,307.8,282.1,0.0,0
2024-12-18 23:50:00+00,26.39,71.36,960.5457,1.874,297.5,328.5,0.0,0
2024-12-19 00:00:00+00,13.869061234633179,70.53,960.6646,2.497,264.8,358.8,0.0,1
2024-12-19 00:10:00+00,26.54,70.27,960.7098,2.632,294.5,351.8,0.0,0
2024-12-19 00:20:00+00,26.38,71.03,960.7923,2.206,284.4,269.9,0.0,0
2024-12-19 00:30:00+00,26.72,70.72,960.9167,2.28,287.0,405.6,0.0,0
2024-12-19 00:40:00+00,26.71,71.09,961.0179,1.632,291.5,390.6,0.0,0
2024-12-19 00:50:00+00,26.81,71.85,961.1364,1.866,280.9,396.8,0.0,0
2024-12-19 01:00:00+00,27.03,71.37,961.1713,1.654,293.8,518.6,0.0,0
2024-12-19 01:10:00+00,27.3,71.38,961.16,2.062,277.5,579.0,0.0,0
2024-12-19 01:20:00+00,27.52,71.05,961.2179,2.053,297.7,558.1,0.0,0
2024-12-19 01:30:00+00,27.88,70.5,961.2274,2.065,300.2,670.7,0.0,0
2024-12-19 01:40:00+00,28.11,69.24,961.1767,2.422,296.2,723.0,0.0,0
2024-12-19 01:50:00+00,28.02,69.61,961.205,2.942,289.0,692.4,0.0,0
2024-12-19 02:00:00+00,28.22,69.21,961.2518,3.245,264.6,790.9,0.0,0
2024-12-19 02:10:00+00,28.6,69.28,961.2616,2.5,268.8,893.0,0.0,0
2024-12-19 02:20:00+00,29.09,67.74,961.2048,2.43,267.5,883.0,0.0,0
2024-12-19 02:30:00+00,29.05,68.54,961.1766,2.151,279.2,853.0,0.0,0
2024-12-19 02:40:00+00,29.03,66.84,961.0579,2.296,283.6,874.0,0.0,0
2024-12-19 02:50:00+00,28.81,66.9,961.0532,2.927,276.0,749.2,0.0,0
2024-12-19 03:00:00+00,28.7,67.25,960.9015,2.741,289.2,890.0,0.0,0
2024-12-19 03:10:00+00,28.69,66.47,960.8545,3.433,281.0,773.6,0.0,0
2024-12-19 03:20:00+00,29.09,66.39,960.7671,3.241,282.9,1017.0,0.0,0
2024-12-19 03:30:00+00,29.49,65.83,960.5916,1.827,260.9,1054.0,0.0,0
2024-12-19 03:40:00+00,29.75,65.95,960.511,2.769,283.3,902.0,0.0,0
2024-12-19 03:50:00+00,29.32,66.33,960.4758,3.036,284.8,317.0,0.0,0
2024-12-19 04:00:00+00,29.49,65.77,960.4133,3.577,283.6,280.6,0.0,0
2024-12-19 04:10:00+00,29.51,65.86,960.3166,3.506,280.5,427.6,0.0,0
2024-12-19 04:20:00+00,29.87,65.33,960.2292,2.667,290.1,545.1,0.0,0
2024-12-19 04:30:00+00,29.89,64.3,960.101,2.487,264.6,698.6,0.0,0
2024-12-19 04:40:00+00,30.23,63.25,959.9169,2.249,271.4,1088.0,0.0,1
2024-12-19 04:50:00+00,30.54,61.9,959.789,2.281,278.0,1072.0,0.0,1
2024-12-19 05:00:00+00,30.76,61.28,959.5809,2.486,267.9,1132.0,0.0,0
2024-12-19 05:10:00+00,30.98,58.41,959.4413,3.193,277.1,933.0,0.0,0
2024-12-19 05:20:00+00,31.02,59.81,959.3309,1.814,259.9,832.0,0.0,0
2024-12-19 05:30:00+00,30.67,61.71,959.2373,1.834,259.0,486.3,0.0,0
2024-12-19 05:40:00+00,29.78,62.69,959.1811,2.241,263.4,298.6,0.0,0
2024-12-19 05:50:00+00,29.81,63.22,959.0607,2.299,270.9,521.2,0.0,0
2024-12-19 06:00:00+00,29.37,65.02,958.966,2.271,266.0,317.0,0.0,0
2024-12-19 06:10:00+00,29.69,65.61,958.781,1.742,270.8,503.5,0.0,0
2024-12-19 06:20:00+00,30.31,63.62,958.5993,1.697,285.7,776.3,0.0,0
2024-12-19 06:30:00+00,30.58,62.41,958.4281,2.004,268.1,650.3,0.0,0
2024-12-19 06:40:00+00,30.61,63.09,958.318,1.723,264.4,646.2,0.0,0
2024-12-19 06:50:00+00,30.8,62.92,958.1737,1.739,271.5,812.0,0.0,0
2024-12-19 07:00:00+00,31.52,60.86,957.9797,1.652,268.7,847.0,0.0,0
2024-12-19 07:10:00+00,31.29,59.62,957.8818,2.496,259.0,829.0,0.0,0
2024-12-19 07:20:00+00,30.98,59.59,957.8856,2.967,260.1,746.3,0.0,0
2024-12-19 07:30:00+00,30.74,62.98,957.8849,2.3,262.7,533.4,0.0,0
2024-12-19 07:40:00+00,30.2,65.8,957.9171,1.906,242.7,401.1,0.0,0
2024-12-19 07:50:00+00,29.44,68.03,957.9389,1.712,258.6,231.8,0.0,0
2024-12-19 08:00:00+00,29.31,68.79,957.8871,1.677,253.8,368.9,0.0,0
2024-12-19 08:10:00+00,29.86,67.19,957.8748,1.716,240.3,378.9,0.0,0
2024-12-19 08:20:00+00,29.06,66.57,957.9114,3.02,274.6,249.2,0.0,0
2024-12-19 08:30:00+00,28.95,67.57,957.9118,2.645,278.7,269.2,0.0,0
2024-12-19 08:40:00+00,28.74,68.36,957.9687,2.726,276.2,170.1,0.0,0
2024-12-19 08:50:00+00,28.56,69.5,957.9157,3.167,282.2,257.7,0.0,0
2024-12-19 09:00:00+00,28.93,69.68,957.8287,2.718,272.9,338.4,0.0,0
2024-12-19 09:10:00+00,28.84,69.39,957.9163,3.032,279.1,159.2,0.0,0
2024-12-19 09:20:00+00,28.54,69.36,957.9738,3.265,278.3,110.0,0.0,0
2024-12-19 09:30:00+00,28.2,70.34,957.9286,3.491,275.1,98.7,0.0,0
2024-12-19 09:40:00+00,28.04,71.36,958.014,2.96,285.0,95.2,0.0,0
2024-12-19 09:50:00+00,27.83,72.02,958.2349,3.195,284.8,93.5,0.0,0
2024-12-19 10:00:00+00,27.56,72.68,958.4575,3.128,285.8,89.6,0.0,0
2024-12-19 10:10:00+00,27.37,73.86,958.619,2.477,285.3,92.2,0.0,0
2024-12-19 10:20:00+00,27.34,74.18,958.7089,2.309,280.8,69.18,0.0,0
2024-12-19 10:30:00+00,27.01,74.74,958.8378,1.913,288.4,43.96,0.0,0
2024-12-19 10:40:00+00,26.68,75.72,958.9652,1.98,291.5,22.41,0.0,0
2024-12-19 10:50:00+00,26.41,76.77,959.1219,1.867,291.5,7.508,0.0,0
2024-12-19 11:00:00+00,26.12,78.23,959.2261,1.921,283.4,0.13,0.0,0
2024-12-19 11:10:00+00,25.97,78.96,959.4698,1.766,286.2,0.0,0.0,0
2024-12-19 11:20:00+00,25.75,80.1,959.6292,1.663,292.7,0.0,0.0,0
2024-12-19 11:30:00+00,25.66,80.3,959.7674,1.668,287.9,0.0,0.0,0
2024-12-19 11:40:00+00,25.54,80.6,959.9896,1.673,298.2,0.0,0.0,0
2024-12-19 11:50:00+00,25.6,79.98,960.0834,1.651,294.8,0.0,0.0,0
2024-12-19 12:00:00+00,25.57,80.1,960.1488,1.489,294.2,0.0,0.0,0
2024-12-19 12:10:00+00,25.58,78.93,960.2069,1.782,294.8,0.0,0.0,0
2024-12-19 12:20:00+00,25.59,77.21,960.182,1.444,287.7,0.0,0.0,0
2024-12-19 12:30:00+00,25.29,78.28,960.2923,1.165,287.7,0.0,0.0,0
2024-12-19 12:40:00+00,25.1,78.89,960.3626,1.166,306.0,0.0,0.0,0
2024-12-19 12:50:00+00,25.0,79.3,960.5313,1.784,285.6,0.0,0.0,0
2024-12-19 13:00:00+00,25.17,79.06,960.5142,1.586,291.2,0.0,0.0,0
2024-12-19 13:10:00+00,25.11,79.86,960.4842,1.467,301.5,0.0,0.0,0
2024-12-19 13:20:00+00,25.03,81.1,960.4894,0.998,289.1,0.0,0.0,0
2024-12-19 13:30:00+00,24.89,82.0,960.6621,1.078,288.5,0.0,0.0,0
2024-12-19 13:40:00+00,24.83,82.2,960.8397,1.033,308.9,0.0,0.0,0
2024-12-19 13:50:00+00,24.87,81.7,960.9084,1.013,312.4,0.0,0.0,0
2024-12-19 14:00:00+00,24.82,82.1,960.944,0.874,297.6,0.0,0.0,0
2024-12-19 14:10:00+00,24.68,83.1,961.0247,0.985,305.4,0.0,0.0,0
2024-12-19 14:20:00+00,24.51,84.0,961.0722,0.692,292.8,0.0,0.0,0
2024-12-19 14:30:00+00,24.46,83.7,961.1361,0.72,262.8,0.0,0.0,0
2024-12-19 14:40:00+00,24.43,83.0,961.1478,1.012,212.8,0.0,0.0,0
2024-12-19 14:50:00+00,24.47,82.6,961.1572,1.01,256.7,0.0,0.0,0
2024-12-19 15:00:00+00,24.45,82.6,961.027,0.686,277.2,0.0,0.0,0
2024-12-19 15:10:00+00,24.41,82.6,960.9964,0.709,244.3,0.0,0.0,0
2024-12-19 15:20:00+00,24.47,82.0,960.9159,0.92,303.5,0.0,0.0,0
2024-12-19 15:30:00+00,24.58,81.8,960.8487,1.077,287.3,0.0,0.0,0
2024-12-19 15:40:00+00,24.54,82.3,960.746,0.72,281.0,0.0,0.0,0
2024-12-19 15:50:00+00,24.53,82.6,960.6877,0.783,291.4,0.0,0.0,0
2024-12-19 16:00:00+00,24.53,82.8,960.639,0.712,296.7,0.0,0.0,0
2024-12-19 16:10:00+00,24.5,83.4,960.4955,0.372,295.5,0.0,0.0,0
2024-12-19 16:20:00+00,24.44,83.2,960.2735,0.65,284.9,0.0,0.0,0
2024-12-19 16:30:00+00,24.42,82.4,960.1605,1.126,292.5,0.0,0.0,0
2024-12-19 16:40:00+00,24.5,81.9,960.0677,0.66,293.2,0.0,0.0,0
2024-12-19 16:50:00+00,24.46,82.6,960.0506,0.433,304.1,0.0,0.0,0
2024-12-19 17:00:00+00,24.37,83.4,959.958,0.418,303.4,0.0,0.0,0
2024-12-19 17:10:00+00,24.43,81.2,959.8598,0.947,277.7,0.0,0.0,0
2024-12-19 17:20:00+00,24.77,79.37,959.7402,1.128,298.0,0.0,0.0,0
2024-12-19 17:30:00+00,24.78,79.26,959.6818,0.675,287.6,0.0,0.0,0
2024-12-19 17:40:00+00,24.82,79.32,959.7412,0.566,293.6,0.0,0.0,0
2024-12-19 17:50:00+00,24.8,79.45,959.694,0.812,287.7,0.0,0.0,0
2024-12-19 18:00:00+00,24.73,81.0,959.6201,0.592,249.5,0.0,0.0,0
2024-12-19 18:10:00+00,24.39,83.4,959.4948,0.501,218.6,0.0,0.0,0
2024-12-19 18:20:00+00,24.02,85.0,959.3647,0.469,132.0,0.0,0.0,0
2024-12-19 18:30:00+00,24.0,85.4,959.1642,0.143,275.1,0.0,0.0,0
2024-12-19 18:40:00+00,24.03,86.3,959.0918,0.377,311.4,0.0,0.0,0
2024-12-19 18:50:00+00,24.05,85.3,959.0047,0.411,309.5,0.0,0.0,0
2024-12-19 19:00:00+00,24.25,84.3,958.9738,0.351,306.0,0.0,0.0,0
2024-12-19 19:10:00+00,24.21,84.2,958.826,0.021,309.7,0.0,0.0,0
2024-12-19 19:20:00+00,24.21,85.1,958.7222,0.668,285.4,0.0,0.0,0
2024-12-19 19:30:00+00,24.01,85.9,958.5625,0.424,300.1,0.0,0.0,0
2024-12-19 19:40:00+00,23.9,86.1,958.507,0.213,308.0,0.0,0.0,0
2024-12-19 19:50:00+00,23.89,85.6,958.491,0.031,298.4,0.0,0.0,0
2024-12-19 20:00:00+00,23.94,85.0,958.4942,0.353,295.9,0.0,0.0,0
2024-12-19 20:10:00+00,23.94,85.1,958.5573,0.414,317.0,0.0,0.0,0
2024-12-19 20:20:00+00,24.04,84.0,958.4638,0.09,337.4,0.0,0.0,0
2024-12-19 20:30:00+00,23.95,99.40875356338064,958.4341,0.351,-999.0,0.0,0.0,1
2024-12-19 20:40:00+00,23.72,6.512329770414921,958.4081,0.145,0.0,0.0,0.0,1
2024-12-19 20:50:00+00,23.54,1.5928744524280514,958.3875,0.434,0.0,0.0,0.0,1
2024-12-19 21:00:00+00,23.38,87.4,958.4782,0.635,54.42,0.0,0.0,0
2024-12-19 21:10:00+00,23.24,87.8,958.596,0.407,44.82,0.0,0.0,0
2024-12-19 21:20:00+00,23.14,2.8868559553063813,958.6864,0.049,114.8,0.0,0.0,1
2024-12-19 21:30:00+00,23.03,6.5051164779171575,958.8266,0.0,137.8,0.0,0.0,1
2024-12-19 21:40:00+00,22.93,88.7,959.0886,0.0,9.55,0.0,0.0,0
2024-12-19 21:50:00+00,22.8,89.0,959.2482,0.051,58.89,0.0,0.0,0
2024-12-19 22:00:00+00,22.77,89.1,959.1922,0.082,21.04,0.0,0.0,0
2024-12-19 22:10:00+00,22.69,89.3,959.2566,0.626,29.51,0.0,0.0,0
2024-12-19 22:20:00+00,22.61,89.4,959.3965,0.824,134.0,0.052,0.0,0
2024-12-19 22:30:00+00,22.64,89.4,959.5518,1.041,98.8,5.503,0.0,0
2024-12-19 22:40:00+00,22.76,89.2,959.8063,0.73,36.05,17.11,0.0,0
2024-12-19 22:50:00+00,22.85,89.3,960.0189,1.1,29.16,31.77,0.0,0
2024-12-19 23:00:00+00,22.98,88.8,960.2947,0.713,13.98,47.16,0.0,0
2024-12-19 23:10:00+00,23.4,88.0,960.5102,0.827,32.27,42.22,0.0,0
2024-12-19 23:20:00+00,23.71,87.9,960.5123,0.449,30.13,76.32,0.0,0
2024-12-19 23:30:00+00,24.04,86.7,960.6087,0.019,50.25,78.19,0.0,0
2024-12-19 23:40:00+00,24.37,85.6,960.781,0.0,193.7,57.52,0.0,0
2024-12-19 23:50:00+00,24.61,84.9,960.7445,0.0,175.6,97.3,0.0,0
2024-12-20 00:00:00+00,24.95,83.2,960.7401,0.101,266.6,147.6,0.0,0
2024-12-20 00:10:00+00,25.4,82.8,960.7813,0.0,206.7,185.7,0.0,0
2024-12-20 00:20:00+00,26.08,79.79,960.8514,0.371,248.2,315.2,0.0,0
2024-12-20 00:30:00+00,26.41,77.91,960.9177,0.798,273.4,376.5,0.0,0
2024-12-20 00:40:00+00,26.53,78.07,960.8269,0.474,270.5,287.1,0.0,0
2024-12-20 00:50:00+00,26.37,78.71,960.7881,0.563,258.4,222.0,0.0,0
2024-12-20 01:00:00+00,26.48,78.69,960.8094,1.05,285.3,366.0,0.0,0
2024-12-20 01:10:00+00,26.7,78.01,960.8141,0.891,268.8,481.6,0.0,0
2024-12-20 01:20:00+00,27.22,76.28,960.8444,1.29,247.2,547.8,0.0,0
2024-12-20 01:30:00+00,27.37,76.57,960.9168,1.145,260.1,408.1,0.0,0
2024-12-20 01:40:00+00,27.5,76.85,960.9723,1.536,240.4,557.4,0.0,0
2024-12-20 01:50:00+00,27.88,76.01,961.0258,1.527,239.6,709.1,0.0,0
2024-12-20 02:00:00+00,28.14,73.53,961.0851,1.666,247.1,706.7,0.0,0
2024-12-20 02:10:00+00,28.27,73.49,961.0618,1.332,246.2,578.7,0.0,0
2024-12-20 02:20:00+00,27.79,74.05,960.9835,1.144,254.2,537.9,0.0,0
2024-12-20 02:30:00+00,28.14,73.21,960.9545,1.347,263.0,466.8,0.0,0
2024-12-20 02:40:00+00,28.17,73.28,960.8058,1.382,254.3,553.4,0.0,0
2024-12-20 02:50:00+00,28.78,70.98,960.6759,1.381,260.2,843.0,0.0,0
2024-12-20 03:00:00+00,29.33,69.87,960.5404,1.738,262.8,953.0,0.0,0
2024-12-20 03:10:00+00,29.52,69.13,960.6359,1.877,225.2,986.0,0.0,0
2024-12-20 03:20:00+00,29.49,69.39,960.5025,1.456,212.1,829.0,0.0,0
2024-12-20 03:30:00+00,29.78,69.24,960.4346,1.769,272.9,992.0,0.0,0
2024-12-20 03:40:00+00,29.6,68.47,960.3666,1.842,262.0,796.3,0.0,0
2024-12-20 03:50:00+00,29.88,67.0,960.2072,1.819,250.5,379.8,0.0,0
2024-12-20 04:00:00+00,29.72,67.75,960.1675,1.988,274.7,384.2,0.0,0
2024-12-20 04:10:00+00,29.22,70.02,960.0083,1.786,250.2,378.7,0.0,0
2024-12-20 04:20:00+00,34.46135286706159,70.28,960.0321,1.588,-999.0,477.8,0.0,1
2024-12-20 04:30:00+00,33.67340622148244,69.5,959.9002,2.287,0.0,630.9,0.0,1
2024-12-20 04:40:00+00,29.95,68.67,959.7303,1.784,261.2,1150.0,0.0,0
