date,tt,rh,pp,ws,wd,sr,rr,is_anomaly
2024-12-04 15:50:00+00,24.52,98.2,992.7484,0.0,265.7,0.0,0.0,0
2024-12-04 16:00:00+00,24.51,98.2,992.6934,0.0,214.9,0.0,0.0,0
2024-12-04 16:10:00+00,24.45,98.2,992.6868,0.0,284.3,0.0,0.0,0
2024-12-04 16:20:00+00,24.49,98.2,992.6711,0.0,298.5,0.0,0.0,0
2024-12-04 16:30:00+00,24.51,98.2,992.6318,0.0,189.6,0.0,0.0,0
2024-12-04 16:40:00+00,24.52,98.2,992.513,0.0,107.6,0.0,0.0,0
2024-12-04 16:50:00+00,24.46,98.2,992.4118,0.0,39.24,0.0,0.0,0
2024-12-04 17:00:00+00,24.37,98.2,992.2388,0.0,58.21,0.0,0.0,0
2024-12-04 17:10:00+00,24.29,98.2,992.153,0.084,69.75,0.0,0.0,0
2024-12-04 17:20:00+00,24.3,98.2,992.0344,0.425,67.67,0.0,0.0,0
2024-12-04 17:30:00+00,24.32,98.2,991.9491,0.427,38.4,0.0,0.0,0
2024-12-04 17:40:00+00,24.3,98.2,991.8922,0.27,58.89,0.0,0.0,0
2024-12-04 17:50:00+00,24.24,98.2,991.7466,0.415,80.9,0.0,0.0,0
2024-12-04 18:00:00+00,24.23,98.2,991.6202,0.344,96.6,0.0,0.0,0
2024-12-04 18:10:00+00,24.23,98.2,991.6304,0.301,75.52,0.0,0.0,0
2024-12-04 18:20:00+00,24.23,98.2,991.5891,0.385,83.9,0.0,0.0,0
2024-12-04 18:30:00+00,24.17,98.2,991.6407,0.0,167.4,0.0,0.0,0
2024-12-04 18:40:00+00,24.13,98.2,991.6391,0.0,74.64,0.0,0.0,0
2024-12-04 18:50:00+00,24.22,98.2,991.6025,0.0,59.77,0.0,0.0,0
2024-12-04 19:00:00+00,24.25,98.2,991.4836,0.0,79.42,0.0,0.0,0
2024-12-04 19:10:00+00,24.22,98.2,991.3053,0.0,59.75,0.0,0.0,0
2024-12-04 19:20:00+00,14.733818249649099,98.2,991.1976,8.569104889903887,69.01,0.0,0.0,1
2024-12-04 19:30:00+00,24.08,98.2,991.1706,0.079,63.23,0.0,0.0,0
2024-12-04 19:40:00+00,24.06,98.2,991.1049,0.298,68.01,0.0,0.0,0
2024-12-04 19:50:00+00,23.99,98.2,991.1534,0.526,104.9,0.0,0.0,0
2024-12-04 20:00:00+00,24.03,98.2,991.2828,0.331,106.9,0.0,0.0,0
2024-12-04 20:10:00+00,23.95,98.2,991.263,0.271,53.37,0.0,0.0,0
2024-12-04 20:20:00+00,23.9,98.2,991.265,0.744,54.47,0.0,0.0,0
2024-12-04 20:30:00+00,23.93,98.2,991.2546,0.504,60.54,0.0,0.0,0
2024-12-04 20:40:00+00,23.95,98.2,991.3086,0.526,63.31,0.0,0.0,0
2024-12-04 20:50:00+00,23.91,98.2,991.3311,0.469,62.56,0.0,0.0,0
2024-12-04 21:00:00+00,23.88,98.2,991.3494,0.0,65.88,0.0,0.0,0
2024-12-04 21:10:00+00,23.85,98.2,991.3766,0.0,63.89,0.0,0.0,0
2024-12-04 21:20:00+00,23.85,98.2,991.4176,0.0,57.48,0.0,0.0,0
2024-12-04 21:30:00+00,23.81,98.2,991.585,0.0,49.45,0.0,0.0,0
2024-12-04 21:40:00+00,23.82,98.2,991.7506,0.0,46.67,0.0,0.0,0
2024-12-04 21:50:00+00,23.78,98.2,991.822,0.0,47.0,0.0,0.0,0
2024-12-04 22:00:00+00,23.7,98.2,991.9584,0.0,98.1,0.0,0.0,0
2024-12-04 22:10:00+00,23.65,98.2,992.0582,0.0,106.8,0.0,0.0,0
2024-12-04 22:20:00+00,23.61,98.2,992.2291,0.0,148.7,2.284,0.0,0
2024-12-04 22:30:00+00,23.61,98.2,992.5305,0.0,61.8,12.19,0.0,0
2024-12-04 22:40:00+00,23.68,98.2,992.7913,0.0,122.0,26.63,0.0,0
2024-12-04 22:50:00+00,23.82,98.2,992.841,0.0,140.7,38.41,0.0,0
2024-12-04 23:00:00+00,24.0,98.2,992.8091,0.124,55.51,50.49,0.0,0
2024-12-04 23:10:00+00,24.15,98.2,992.8706,0.663,56.38,63.3,0.0,0
2024-12-04 23:20:00+00,24.37,98.2,993.0041,0.507,77.87,80.4,0.0,0
2024-12-04 23:30:00+00,24.81,96.4,992.9806,0.337,93.9,96.5,0.0,0
2024-12-04 23:40:00+00,25.39,93.3,992.8413,0.338,70.76,195.8,0.0,0
2024-12-04 23:50:00+00,26.14,90.2,992.7725,0.785,86.4,272.2,0.0,0
2024-12-05 00:00:00+00,26.66,87.6,992.8967,0.751,133.2,307.9,0.0,0
2024-12-05 00:10:00+00,27.19,85.1,992.8516,0.571,181.3,348.4,0.0,0
2024-12-05 00:20:00+00,27.74,82.0,992.7346,0.412,106.8,376.0,0.2,0
2024-12-05 00:30:00+00,28.03,8.511366715168569,992.779,0.827,116.6,368.5,0.0,1
2024-12-05 00:40:00+00,28.05,1.6949274668609249,993.0214,0.853,174.1,391.3,0.0,1
2024-12-05 00:50:00+00,28.48,77.0,993.1446,0.502,138.6,438.5,0.0,0
2024-12-05 01:00:00+00,28.99,75.27,993.2119,0.445,125.4,490.8,0.0,0
2024-12-05 01:10:00+00,29.03,73.69,993.2948,0.676,86.7,528.2,0.0,0
2024-12-05 01:20:00+00,29.07,73.31,993.3562,0.229,116.6,518.2,0.0,0
2024-12-05 01:30:00+00,29.35,74.02,993.2802,1.044,201.7,618.6,0.0,0
2024-12-05 01:40:00+00,29.49,73.67,993.1107,1.017,226.3,701.6,0.0,0
2024-12-05 01:50:00+00,29.56,72.72,992.9836,0.85,268.5,740.2,0.0,0
2024-12-05 02:00:00+00,29.56,72.56,993.1006,0.4,205.3,416.0,0.0,0
2024-12-05 02:10:00+00,29.51,73.2,993.0789,1.041,251.2,429.3,0.0,0
2024-12-05 02:20:00+00,29.32,74.64,992.9043,0.908,241.8,379.7,0.0,0
2024-12-05 02:30:00+00,29.49,74.14,992.7582,1.178,208.1,641.3,0.0,0
2024-12-05 02:40:00+00,29.7,73.2,992.6067,0.957,183.0,553.4,0.0,0
2024-12-05 02:50:00+00,29.95,72.41,992.4166,1.096,224.8,868.0,0.0,0
2024-12-05 03:00:00+00,30.42,69.83,992.2982,0.861,216.4,863.0,0.0,0
2024-12-05 03:10:00+00,30.78,68.72,992.1399,0.634,147.2,790.1,0.0,0
2024-12-05 03:20:00+00,30.7,68.99,991.8994,0.86,199.7,425.8,0.0,0
2024-12-05 03:30:00+00,30.85,68.08,991.6838,0.946,236.5,778.3,0.0,0
2024-12-05 03:40:00+00,30.89,67.13,991.4773,1.051,259.1,928.0,0.0,0
2024-12-05 03:50:00+00,31.31,65.14,991.2753,1.052,245.0,898.0,0.0,0
2024-12-05 04:00:00+00,31.53,66.05,991.2205,1.348,226.2,986.0,0.0,0
2024-12-05 04:10:00+00,31.73,65.3,991.2428,1.841,217.0,1092.0,0.0,0
2024-12-05 04:20:00+00,31.72,65.17,991.1418,2.448,214.8,1070.0,0.0,0
2024-12-05 04:30:00+00,31.91,66.24,991.0951,2.455,232.8,942.0,0.0,0
2024-12-05 04:40:00+00,31.87,65.25,991.063,1.606,232.4,399.8,0.0,0
2024-12-05 04:50:00+00,32.46,64.55,991.005,1.895,219.4,615.9,0.0,0
2024-12-05 05:00:00+00,32.42,64.21,990.8594,1.475,211.2,704.8,0.0,0
2024-12-05 05:10:00+00,31.89,64.24,990.5538,1.665,241.4,694.8,0.0,0
2024-12-05 05:20:00+00,31.97,67.18,990.2536,2.103,233.2,811.0,0.0,0
2024-12-05 05:30:00+00,31.83,67.28,990.1005,2.235,238.7,624.0,0.0,0
2024-12-05 05:40:00+00,31.96,68.8,990.1788,1.688,216.9,542.6,0.0,0
2024-12-05 05:50:00+00,32.12,66.17,990.1571,2.159,221.7,541.3,0.0,0
2024-12-05 06:00:00+00,31.91,68.51,989.8958,2.424,221.0,744.8,0.0,0
2024-12-05 06:10:00+00,32.36,67.35,989.5326,2.552,219.4,897.0,0.0,0
2024-12-05 06:20:00+00,32.11,68.56,989.5645,2.476,205.1,851.0,0.0,0
2024-12-05 06:30:00+00,32.18,68.04,989.563,2.517,227.9,807.0,0.0,0
2024-12-05 06:40:00+00,31.92,69.57,989.5108,2.498,204.5,602.8,0.0,0
2024-12-05 06:50:00+00,31.65,70.47,989.3943,2.639,229.1,625.8,0.0,0
2024-12-05 07:00:00+00,30.96,72.8,989.2022,2.261,209.4,221.4,0.0,0
2024-12-05 07:10:00+00,30.34,75.28,989.2025,1.757,219.4,147.3,0.0,0
2024-12-05 07:20:00+00,30.16,75.44,989.2158,1.775,205.4,139.3,0.0,0
2024-12-05 07:30:00+00,29.84,76.61,989.3893,1.801,198.2,129.1,0.0,0
2024-12-05 07:40:00+00,29.54,78.12,989.452,2.065,204.1,93.7,0.0,0
2024-12-05 07:50:00+00,28.94,80.9,989.391,1.448,236.1,33.92,0.0,0
2024-12-05 08:00:00+00,28.28,77.65,990.2133,1.458,218.2,1.421,0.0,0
2024-12-05 08:10:00+00,27.13,80.9,990.2446,1.492,240.2,0.0,0.0,0
2024-12-05 08:20:00+00,26.0,89.3,990.2308,1.499,170.4,0.0,0.0,0
2024-12-05 08:30:00+00,25.42,94.4,990.3024,1.572,194.2,0.089,0.0,0
2024-12-05 08:40:00+00,24.99,98.0,990.417,1.449,265.9,4.066,0.8,0
2024-12-05 08:50:00+00,24.92,98.2,990.4823,0.985,186.8,9.16,0.4,0
2024-12-05 09:00:00+00,24.82,98.2,990.8458,0.88,86.7,6.971,0.2,0
2024-12-05 09:10:00+00,24.65,98.2,990.8445,1.023,94.9,5.743,0.2,0
2024-12-05 09:20:00+00,24.56,98.2,990.9642,0.853,125.2,3.98,3.6,0
2024-12-05 09:30:00+00,24.3,98.2,991.2278,0.818,108.1,3.094,5.8,1
2024-12-05 09:40:00+00,24.25,98.2,991.1273,0.482,177.1,3.568,1.8,0
2024-12-05 09:50:00+00,24.29,98.2,991.1065,0.533,154.7,3.042,0.8,0
2024-12-05 10:00:00+00,24.25,98.2,991.0106,0.477,147.8,3.1,0.2,0
2024-12-05 10:08:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
2024-12-05 10:10:00+00,24.14,98.2,991.0324,0.0,113.3,3.241,14.0,0
2024-12-05 10:20:00+00,24.24,98.2,991.0949,0.233,248.8,3.106,0.0,0
2024-12-05 10:30:00+00,24.29,98.2,991.2026,0.298,216.5,2.227,0.0,0
2024-12-05 10:40:00+00,24.21,98.2,991.4298,0.652,98.1,0.822,0.0,0
2024-12-05 10:50:00+00,24.26,98.2,991.5353,0.393,126.3,0.0,0.0,0
2024-12-05 11:00:00+00,24.26,98.2,991.7451,0.321,215.2,0.0,0.0,0
2024-12-05 11:10:00+00,24.26,98.2,991.8562,0.0,234.2,0.0,0.0,0
2024-12-05 11:20:00+00,24.31,98.2,991.8822,0.0,74.87,0.0,0.0,0
2024-12-05 11:30:00+00,24.33,98.2,991.8758,0.0,76.79,0.0,0.0,0
2024-12-05 11:40:00+00,24.37,98.2,991.9601,0.015,72.85,0.0,0.0,0
2024-12-05 11:50:00+00,24.41,98.2,992.081,0.973,60.93,0.0,0.0,0
2024-12-05 12:00:00+00,24.44,98.2,992.0892,1.061,47.7,0.0,0.0,0
2024-12-05 12:10:00+00,24.36,98.2,992.1146,0.998,45.05,0.0,0.0,0
2024-12-05 12:20:00+00,24.3,98.2,992.1721,0.827,39.98,0.0,0.0,0
2024-12-05 12:30:00+00,24.31,98.2,992.3883,0.847,61.96,0.0,0.0,0
2024-12-05 12:40:00+00,24.3,98.3,992.5267,0.231,71.72,0.0,0.0,0
2024-12-05 12:50:00+00,24.3,98.2,992.6778,0.0,62.14,0.0,0.0,0
2024-12-05 13:00:00+00,24.38,98.2,992.8056,0.0,248.4,0.0,0.0,0
2024-12-05 13:10:00+00,24.47,98.2,992.9281,0.0,298.5,0.0,0.0,0
2024-12-05 13:20:00+00,24.49,98.2,993.0241,0.0,302.6,0.0,0.2,0
2024-12-05 13:30:00+00,24.56,98.2,993.1591,0.145,284.7,0.0,0.0,0
2024-12-05 13:40:00+00,24.6,98.2,993.2841,0.114,261.8,0.0,0.0,0
2024-12-05 13:50:00+00,24.63,98.2,993.3235,0.042,281.8,0.0,0.0,0
2024-12-05 14:00:00+00,24.63,98.2,993.3278,0.0,60.99,0.0,0.0,0
2024-12-05 14:10:00+00,24.56,98.2,993.2859,0.0,100.8,0.0,0.0,0
2024-12-05 14:20:00+00,24.47,98.2,993.2258,0.144,60.72,0.0,0.0,0
2024-12-05 14:30:00+00,24.45,98.2,993.1874,0.519,44.71,0.0,0.0,0
2024-12-05 14:40:00+00,24.44,98.2,993.1726,0.741,49.68,0.0,0.0,0
2024-12-05 14:50:00+00,24.43,98.2,992.9971,0.394,62.38,0.0,0.0,0
2024-12-05 15:00:00+00,24.38,98.2,992.9263,0.733,54.16,0.0,0.0,0
2024-12-05 15:10:00+00,24.37,98.2,992.857,0.023,84.9,0.0,0.0,0
2024-12-05 15:20:00+00,24.38,98.2,992.8706,0.0,260.9,0.0,0.0,0
2024-12-05 15:30:00+00,24.33,98.2,992.8459,0.0,73.29,0.0,0.0,0
2024-12-05 15:40:00+00,24.31,98.2,992.7893,0.0,153.8,0.0,0.0,0
2024-12-05 15:50:00+00,24.29,98.2,992.7598,0.016,100.4,0.0,0.0,0
2024-12-05 16:00:00+00,15.762518432703798,98.2,992.6706,0.104,66.68,0.0,0.0,1
2024-12-05 16:10:00+00,17.430437903721046,98.2,992.6953,0.08,184.2,0.0,0.0,1
2024-12-05 16:20:00+00,24.36,98.2,992.5699,0.0,233.1,0.0,0.0,0
2024-12-05 16:30:00+00,24.32,98.2,992.4911,0.0,281.5,0.0,0.0,0
2024-12-05 16:40:00+00,24.29,98.2,992.5736,0.0,195.3,0.0,0.0,0
2024-12-05 16:50:00+00,24.17,98.2,992.5888,0.0,57.46,0.0,0.0,0
2024-12-05 17:00:00+00,24.19,98.2,992.511,0.441,55.83,0.0,0.0,0
2024-12-05 17:10:00+00,24.24,98.2,992.3963,0.482,141.1,0.0,0.0,0
2024-12-05 17:20:00+00,24.26,98.2,992.1903,0.0,138.1,0.0,0.0,0
2024-12-05 17:30:00+00,24.26,98.2,991.9796,0.424,95.6,0.0,0.0,0
2024-12-05 17:40:00+00,24.24,98.2,991.9283,0.137,73.28,0.0,0.0,0
2024-12-05 17:50:00+00,24.25,98.3,991.847,0.103,47.99,0.0,0.0,0
2024-12-05 18:00:00+00,24.28,98.2,991.6305,0.015,193.6,0.0,0.0,0
2024-12-05 18:10:00+00,24.24,98.2,991.5553,0.445,74.75,0.0,0.0,0
2024-12-05 18:20:00+00,24.18,98.2,991.6463,0.431,62.13,0.0,0.0,0
2024-12-05 18:30:00+00,24.13,98.2,991.6013,0.0,34.99,0.0,0.0,0
2024-12-05 18:40:00+00,24.09,98.2,991.5618,0.376,68.44,0.0,0.0,0
2024-12-05 18:50:00+00,24.05,98.2,991.3342,0.557,108.9,0.0,0.0,0
2024-12-05 19:00:00+00,24.09,98.2,991.1366,0.12,117.1,0.0,0.0,0
2024-12-05 19:10:00+00,24.03,98.2,991.0359,0.092,103.9,0.0,0.0,0
2024-12-05 19:20:00+00,24.0,98.2,990.9044,0.028,112.2,0.0,0.0,0
2024-12-05 19:30:00+00,23.98,98.2,990.7706,0.211,86.4,0.0,0.0,0
2024-12-05 19:40:00+00,23.97,98.2,990.7044,0.0,187.3,0.0,0.0,0
2024-12-05 19:50:00+00,23.97,98.3,990.7088,0.0,229.3,0.0,0.0,0
2024-12-05 20:00:00+00,23.92,98.2,990.7962,0.0,102.5,0.0,0.0,0
2024-12-05 20:10:00+00,23.88,98.2,990.7521,0.0,63.85,0.0,0.0,0
2024-12-05 20:20:00+00,23.85,98.2,990.6606,0.0,205.3,0.0,0.0,0
2024-12-05 20:30:00+00,23.83,98.2,990.6312,0.0,216.7,0.0,0.0,0
2024-12-05 20:40:00+00,23.8,98.2,990.71,0.0,33.22,0.0,0.0,0
2024-12-05 20:50:00+00,23.69,98.2,990.5674,0.0,77.71,0.0,0.0,0
2024-12-05 21:00:00+00,23.7,98.2,990.4805,0.0,130.1,0.0,0.0,0
2024-12-05 21:10:00+00,23.76,98.2,990.4933,0.0,122.9,0.0,0.0,0
2024-12-05 21:20:00+00,23.76,98.2,990.5495,0.0,283.7,0.0,0.0,0
2024-12-05 21:30:00+00,23.76,98.2,990.563,0.0,169.0,0.0,0.0,0
2024-12-05 21:40:00+00,23.77,98.2,990.5896,0.0,174.2,0.0,0.0,0
2024-12-05 21:50:00+00,23.66,98.2,990.649,0.0,103.6,0.0,0.0,0
2024-12-05 22:00:00+00,23.68,98.2,990.8053,0.008,173.2,0.0,0.0,0
2024-12-05 22:10:00+00,23.71,98.2,990.9219,0.046,230.6,0.0,0.0,0
2024-12-05 22:20:00+00,23.7,98.2,991.0905,0.314,86.2,1.549,0.0,0
2024-12-05 22:30:00+00,23.7,98.2,991.2404,0.006,156.2,10.07,0.0,0
2024-12-05 22:40:00+00,23.69,98.2,991.4221,0.127,173.6,23.73,0.0,0
2024-12-05 22:50:00+00,23.79,98.2,991.5814,0.274,111.2,41.23,0.0,0
2024-12-05 23:00:00+00,23.91,98.2,991.6642,0.064,159.4,59.0,0.0,0
2024-12-05 23:10:00+00,24.07,98.2,991.7965,0.476,96.5,76.89,0.0,0
2024-12-05 23:20:00+00,24.13,98.2,992.0631,0.684,59.27,92.3,0.0,0
2024-12-05 23:30:00+00,24.22,98.2,992.2903,0.594,53.67,108.4,0.0,0
2024-12-05 23:40:00+00,24.37,98.2,992.4178,0.67,54.15,128.2,0.0,0
2024-12-05 23:50:00+00,24.58,98.2,992.5634,0.753,57.71,146.8,0.0,0
2024-12-06 00:00:00+00,24.72,98.2,992.6884,0.875,45.21,162.1,0.0,0
2024-12-06 00:10:00+00,24.96,98.2,992.729,0.927,55.47,186.4,0.0,0
2024-12-06 00:20:00+00,25.14,96.1,992.7967,0.784,64.46,209.5,0.0,0
2024-12-06 00:30:00+00,25.61,94.3,992.8539,0.081,121.6,243.7,0.0,0
2024-12-06 00:40:00+00,26.2,90.3,928.0936115547852,0.0,64.14,643.7964604879021,0.0,1
2024-12-06 00:50:00+00,27.08,86.4,1035.1134239886094,0.308,63.19,846.8289274320415,0.0,1
2024-12-06 01:00:00+00,27.98,82.5,993.1046,0.912,92.4,592.3,0.0,0
2024-12-06 01:10:00+00,27.99,79.79,993.1942,1.399,75.45,594.2,0.0,0
2024-12-06 01:20:00+00,28.32,79.1,993.2276,0.752,99.4,576.2,0.0,0
2024-12-06 01:30:00+00,28.53,78.58,993.274,0.718,108.8,603.1,0.0,0
2024-12-06 01:40:00+00,28.45,78.46,993.1618,0.514,224.2,554.2,0.0,0
2024-12-06 01:50:00+00,28.74,77.59,993.1161,0.536,235.8,537.1,0.0,0
2024-12-06 02:00:00+00,29.01,77.68,993.1232,0.794,196.1,460.2,0.0,0
2024-12-06 02:10:00+00,29.02,76.7,993.1389,0.645,119.3,539.8,0.0,0
2024-12-06 02:20:00+00,29.58,73.96,993.0446,0.313,123.3,798.1,0.2,0
2024-12-06 02:30:00+00,29.65,73.93,992.8996,0.855,181.1,873.0,0.0,0
2024-12-06 02:40:00+00,29.82,71.64,992.6926,0.68,200.4,907.0,0.0,0
2024-12-06 02:50:00+00,30.24,69.33,992.6414,0.702,181.7,953.0,0.0,0
2024-12-06 03:00:00+00,30.47,69.25,992.5229,1.185,231.4,708.4,0.0,0
2024-12-06 03:10:00+00,30.29,72.17,992.4256,1.499,242.0,499.0,0.0,0
2024-12-06 03:20:00+00,30.3,72.56,992.2682,1.131,241.1,611.9,0.0,0
2024-12-06 03:30:00+00,30.81,69.86,992.1047,1.114,228.4,746.0,0.0,0
2024-12-06 03:40:00+00,30.97,68.4,992.0533,1.391,233.9,927.0,0.0,0
2024-12-06 03:50:00+00,30.7,68.4,992.015,1.094,237.4,446.6,0.0,0
2024-12-06 04:00:00+00,30.72,68.58,992.0273,0.86,241.5,706.9,0.0,0
2024-12-06 04:10:00+00,31.17,68.4,991.9425,1.373,219.7,489.7,0.0,0
2024-12-06 04:20:00+00,31.12,68.31,991.8546,1.415,234.9,608.8,0.0,0
2024-12-06 04:30:00+00,31.06,70.38,991.7499,1.627,209.9,486.3,0.0,0
2024-12-06 04:40:00+00,30.92,71.29,991.7289,1.612,209.3,435.0,0.0,0
2024-12-06 04:50:00+00,30.94,72.38,991.817,1.363,215.5,416.4,0.0,0
2024-12-06 05:00:00+00,30.62,73.73,991.7726,2.153,236.4,320.8,0.0,0
2024-12-06 05:10:00+00,30.11,75.43,991.4898,2.134,232.5,347.9,0.0,0
2024-12-06 05:20:00+00,30.3,76.15,991.2913,2.171,226.1,600.8,0.0,0
2024-12-06 05:30:00+00,30.52,75.13,991.1039,1.999,230.5,689.2,0.0,0
2024-12-06 05:40:00+00,30.59,72.98,990.8869,2.52,229.9,620.5,0.0,0
2024-12-06 05:50:00+00,30.71,72.27,990.8513,2.237,218.3,513.0,0.0,0
2024-12-06 06:00:00+00,30.36,72.02,990.8782,2.464,227.9,387.0,0.0,0
2024-12-06 06:10:00+00,30.2,71.84,990.8506,2.418,229.8,365.6,0.0,0
2024-12-06 06:20:00+00,30.09,71.59,990.6879,2.451,228.8,398.9,0.0,0
2024-12-06 06:30:00+00,29.97,71.09,990.5728,2.41,226.7,344.4,0.0,0
2024-12-06 06:40:00+00,29.83,72.83,990.4502,2.392,219.1,306.7,0.0,0
2024-12-06 06:50:00+00,29.64,73.72,990.1827,2.505,222.9,306.5,0.0,0
2024-12-06 07:00:00+00,29.34,75.06,990.366,2.678,226.9,155.1,0.0,0
2024-12-06 07:10:00+00,28.8,78.75,990.3763,2.046,222.8,76.15,0.0,0
2024-12-06 07:20:00+00,28.48,80.6,990.5836,1.74,198.6,38.33,0.0,0
2024-12-06 07:30:00+00,28.18,83.3,990.704,0.88,210.8,22.65,0.0,0
2024-12-06 07:40:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
2024-12-06 07:50:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
2024-12-06 08:00:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
2024-12-06 08:10:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
2024-12-06 08:20:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
2024-12-06 08:30:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
2024-12-06 08:40:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
2024-12-06 08:50:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
2024-12-06 09:00:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
2024-12-06 09:10:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
2024-12-06 09:20:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,0.0,0.0,1
2024-12-06 09:30:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
2024-12-06 09:40:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
2024-12-06 09:50:00+00,25.35,95.2,993.2842,0.6445000000000001,201.64999999999998,2.2359999999999998,0.0,0
