date,tt,rh,pp,ws,wd,sr,rr,is_anomaly
2024-12-04 23:20:00+00,17.08,98.2,845.4433,0.0,182.6,54.28,0.0,0
2024-12-04 23:30:00+00,17.29,98.2,845.5949,0.0,278.4,84.6,0.0,0
2024-12-04 23:40:00+00,17.78,98.3,845.6716,0.0,306.6,121.3,0.0,0
2024-12-04 23:50:00+00,18.01,98.2,845.785,0.0,326.1,149.2,0.0,0
2024-12-05 00:01:00+00,18.33,98.2,845.95,0.0,230.3,178.7,0.0,0
2024-12-05 00:10:00+00,18.49,98.0,846.0796,0.0,278.3,207.8,0.0,0
2024-12-05 00:20:00+00,18.59,97.7,846.135,0.0,271.4,243.1,0.0,0
2024-12-05 00:30:00+00,18.67,96.9,846.0999,0.0,273.3,290.2,0.0,0
2024-12-05 00:40:00+00,19.33,96.0,846.2,0.0,272.2,361.2,0.0,0
2024-12-05 00:50:00+00,19.9,92.4,846.2,0.0,267.3,421.8,0.0,0
2024-12-05 01:00:00+00,20.38,88.2,846.2,0.0,215.6,322.7,0.0,0
2024-12-05 01:10:00+00,20.56,88.0,846.1392,0.0,269.6,254.9,0.0,0
2024-12-05 01:20:00+00,20.64,87.5,846.19,0.0,255.0,274.3,0.0,0
2024-12-05 01:30:00+00,20.9,8.511366715168569,846.1433,0.257,290.8,311.0,0.0,1
2024-12-05 01:40:00+00,21.01,1.6949274668609249,846.0166,0.82,295.6,337.8,0.0,1
2024-12-05 01:50:00+00,21.04,87.2,846.0,1.061,305.0,291.3,0.0,0
2024-12-05 02:00:00+00,21.16,85.8,846.0283,0.664,308.0,344.3,0.0,0
2024-12-05 02:10:00+00,21.85,83.1,846.1,1.224,267.8,412.2,0.0,0
2024-12-05 02:20:00+00,22.24,81.7,846.0999,1.038,287.2,408.1,0.0,0
2024-12-05 02:30:00+00,21.98,81.7,846.0999,1.642,299.4,395.1,0.0,0
2024-12-05 02:40:00+00,22.39,82.8,846.0999,1.478,288.1,425.3,0.0,0
2024-12-05 02:50:00+00,22.7,83.5,846.0999,1.348,294.9,445.8,0.0,0
2024-12-05 03:00:00+00,22.88,81.3,846.0949,1.462,290.9,496.6,0.0,0
2024-12-05 03:10:00+00,23.51,77.02,845.95,1.568,269.1,871.0,0.0,0
2024-12-05 03:20:00+00,24.42,72.83,845.9,1.322,255.8,884.0,0.0,0
2024-12-05 03:30:00+00,24.69,71.31,845.9167,1.698,290.1,807.0,0.0,0
2024-12-05 03:40:00+00,24.84,70.52,845.7766,1.297,299.0,861.0,0.0,0
2024-12-05 03:50:00+00,25.05,70.09,845.6817,1.543,272.8,724.6,0.0,0
2024-12-05 04:00:00+00,24.98,71.11,845.54,1.85,273.7,768.0,0.0,0
2024-12-05 04:10:00+00,24.93,72.1,845.3267,1.926,288.7,679.1,0.0,0
2024-12-05 04:20:00+00,25.01,71.92,845.3216,2.409,293.6,653.1,0.0,0
2024-12-05 04:30:00+00,24.35,74.21,845.2999,1.939,288.7,697.4,0.0,0
2024-12-05 04:40:00+00,24.5,73.99,845.2566,2.201,289.0,586.2,0.0,0
2024-12-05 04:50:00+00,24.35,74.35,845.2982,1.732,309.5,558.5,0.0,0
2024-12-05 05:00:00+00,23.77,77.54,845.205,1.994,298.0,403.7,0.0,0
2024-12-05 05:10:00+00,23.47,77.14,845.1196,2.242,295.8,345.1,0.0,0
2024-12-05 05:20:00+00,23.58,78.08,844.9617,1.907,287.2,539.8,0.0,0
2024-12-05 05:30:00+00,24.0,76.07,844.8534,2.056,301.3,483.2,0.0,0
2024-12-05 05:40:00+00,24.54,76.02,844.8483,1.45,279.6,647.6,0.0,0
2024-12-05 05:50:00+00,25.05,73.81,844.7683,1.306,269.7,562.3,0.0,0
2024-12-05 06:00:00+00,24.52,74.71,844.6217,1.794,290.4,513.2,0.0,0
2024-12-05 06:10:00+00,24.68,75.42,844.5,1.732,293.5,572.3,0.0,0
2024-12-05 06:20:00+00,25.27,73.77,844.495,1.714,280.3,558.5,0.0,0
2024-12-05 06:30:00+00,25.34,72.37,844.395,2.042,304.4,747.7,0.0,0
2024-12-05 06:40:00+00,26.08,71.98,844.2416,1.687,298.8,846.0,0.0,0
2024-12-05 06:50:00+00,25.79,71.48,844.075,1.747,250.8,510.8,0.0,0
2024-12-05 07:00:00+00,25.97,72.6,843.9334,2.094,289.0,788.7,0.0,0
2024-12-05 07:10:00+00,24.6,76.64,843.725,2.009,277.6,292.7,0.0,0
2024-12-05 07:20:00+00,23.06,83.1,843.6716,2.103,303.5,231.9,0.0,0
2024-12-05 07:30:00+00,23.06,83.8,843.7,2.125,297.9,364.8,0.0,0
2024-12-05 07:40:00+00,24.0,80.6,843.6332,1.976,295.5,396.0,0.0,0
2024-12-05 07:50:00+00,22.86,82.7,843.45,2.131,292.4,199.5,0.0,0
2024-12-05 08:00:00+00,22.1,86.7,843.5482,1.679,306.8,145.8,0.0,0
2024-12-05 08:10:00+00,21.94,87.1,843.4196,1.81,289.9,114.0,0.0,0
2024-12-05 08:20:00+00,21.46,88.4,843.445,1.447,295.6,60.02,0.0,0
2024-12-05 08:30:00+00,21.2,89.4,843.435,1.469,300.5,53.53,0.0,0
2024-12-05 08:40:00+00,20.92,89.8,843.4433,1.621,290.1,59.94,0.0,0
2024-12-05 08:50:00+00,20.76,90.1,843.5683,1.551,294.5,59.64,0.0,0
2024-12-05 09:00:00+00,20.77,91.2,843.5084,1.401,301.2,46.61,0.0,0
2024-12-05 09:10:00+00,20.53,92.2,843.7768,1.334,309.5,18.45,0.0,0
2024-12-05 09:20:00+00,20.11,93.4,844.04,1.226,297.4,9.81,0.0,0
2024-12-05 09:30:00+00,20.0,94.0,844.0999,0.91,288.4,6.075,0.0,0
2024-12-05 09:40:00+00,19.89,93.9,844.0599,0.571,273.6,2.867,0.0,0
2024-12-05 09:50:00+00,19.74,94.5,844.1633,1.192,275.6,0.187,0.0,0
2024-12-05 10:00:00+00,19.67,95.0,844.1066,0.665,242.0,0.091,0.8,0
2024-12-05 10:08:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-05 10:10:00+00,19.65,95.6,844.216,0.219,244.2,0.0,1.4,0
2024-12-05 10:20:00+00,19.4,95.4,844.445,0.553,202.7,0.0,0.2,0
2024-12-05 10:30:00+00,19.17,94.9,844.5999,0.899,163.4,0.0,0.0,0
2024-12-05 10:40:00+00,19.05,95.1,844.6332,0.101,191.9,0.0,1.8,0
2024-12-05 10:50:00+00,19.02,95.8,844.715,0.0,138.0,0.0,3.0,0
2024-12-05 11:00:00+00,18.95,96.2,844.8183,0.0,234.7,0.0,2.4,0
2024-12-05 11:10:00+00,18.79,96.4,845.0053,0.183,241.8,0.0,3.6,0
2024-12-05 11:20:00+00,18.72,96.7,845.1534,1.137,238.5,0.0,8.8,1
2024-12-05 11:30:00+00,18.62,97.1,845.3933,0.315,298.2,0.0,5.8,1
2024-12-05 11:40:00+00,18.38,97.2,845.785,0.944,235.8,0.0,7.4,1
2024-12-05 11:50:00+00,17.91,97.1,845.845,0.264,103.0,0.0,7.0,0
2024-12-05 12:00:00+00,17.75,97.3,845.9583,1.386,74.93,0.0,2.6,0
2024-12-05 12:10:00+00,17.32,97.2,845.9643,2.001,87.6,0.0,1.2,0
2024-12-05 12:20:00+00,17.36,97.3,846.0,1.445,72.74,0.0,1.2,0
2024-12-05 12:30:00+00,17.46,97.5,846.0,0.774,65.16,0.0,0.8,0
2024-12-05 12:40:00+00,17.58,97.6,846.0066,1.065,83.9,0.0,0.8,0
2024-12-05 12:50:00+00,17.64,97.7,846.0999,0.426,72.75,0.0,0.4,0
2024-12-05 13:00:00+00,17.7,97.8,846.0666,0.346,68.46,0.0,1.0,0
2024-12-05 13:10:00+00,17.74,97.9,846.0874,0.0,121.1,0.0,0.6,0
2024-12-05 13:20:00+00,17.75,97.9,846.0999,0.0,81.2,0.0,1.0,0
2024-12-05 13:30:00+00,17.73,97.9,846.0999,0.557,37.66,0.0,0.6,0
2024-12-05 13:40:00+00,17.69,97.9,846.2299,0.132,45.26,0.0,0.4,0
2024-12-05 13:50:00+00,17.7,97.9,846.4,0.0,48.26,0.0,0.2,0
2024-12-05 14:00:00+00,17.64,97.9,846.475,0.173,88.4,0.0,0.2,0
2024-12-05 14:10:00+00,17.6,97.7,846.5,0.509,131.3,0.0,0.2,0
2024-12-05 14:20:00+00,17.6,97.6,846.5,0.263,196.3,0.0,0.2,0
2024-12-05 14:30:00+00,17.51,97.5,846.59,0.074,269.5,0.0,0.0,0
2024-12-05 14:40:00+00,17.63,97.7,846.5999,0.327,306.7,0.0,0.2,0
2024-12-05 14:50:00+00,17.73,97.8,846.5716,0.032,234.7,0.0,0.0,0
2024-12-05 15:00:00+00,17.8,97.9,846.5,0.181,238.2,0.0,0.2,0
2024-12-05 15:10:00+00,17.79,97.9,846.4375,0.153,299.8,0.0,0.0,0
2024-12-05 15:20:00+00,17.66,97.9,846.4,0.146,305.7,0.0,0.0,0
2024-12-05 15:30:00+00,17.65,98.0,846.3166,0.131,166.0,0.0,0.0,0
2024-12-05 15:40:00+00,17.68,98.0,846.3566,0.0,84.2,0.0,0.0,0
2024-12-05 15:50:00+00,17.6,98.1,846.4,0.373,126.4,0.0,0.0,0
2024-12-05 16:00:00+00,17.6,98.1,846.4383,0.789,188.2,0.0,0.0,0
2024-12-05 16:10:00+00,17.6,98.1,846.4,0.006,197.9,0.0,0.0,0
2024-12-05 16:20:00+00,17.53,98.1,846.3733,0.018,179.9,0.0,0.0,0
2024-12-05 16:30:00+00,17.5,98.1,846.2666,0.0,156.1,0.0,0.0,0
2024-12-05 16:40:00+00,17.45,98.1,846.1082,0.0,39.93,0.0,0.0,0
2024-12-05 16:50:00+00,17.25,98.1,845.965,0.0,72.01,0.0,0.0,0
2024-12-05 17:00:00+00,8.232783432703796,98.1,845.9,0.0,309.7,0.0,0.0,1
2024-12-05 17:10:00+00,9.900702903721044,98.2,845.8124,0.0,318.0,0.0,0.0,1
2024-12-05 17:20:00+00,17.26,98.2,845.7999,0.0,143.8,0.0,0.0,0
2024-12-05 17:30:00+00,17.26,98.2,845.7999,0.0,130.3,0.0,0.0,0
2024-12-05 17:40:00+00,17.19,98.2,845.7999,0.117,138.4,0.0,0.2,0
2024-12-05 17:50:00+00,17.13,98.3,845.7966,0.035,78.11,0.0,0.0,0
2024-12-05 18:00:00+00,17.07,98.3,845.6866,0.0,42.78,0.0,0.0,0
2024-12-05 18:10:00+00,17.15,98.3,845.6,0.0,148.7,0.0,0.0,0
2024-12-05 18:20:00+00,17.21,98.3,845.5934,0.0,169.9,0.0,0.0,0
2024-12-05 18:30:00+00,17.28,98.4,845.5,0.0,269.7,0.0,0.0,0
2024-12-05 18:40:00+00,17.2,98.4,845.45,0.653,169.5,0.0,0.0,0
2024-12-05 18:50:00+00,17.15,98.3,845.345,0.06,169.0,0.0,0.0,0
2024-12-05 19:00:00+00,17.13,98.4,845.2466,0.0,194.2,0.0,0.0,0
2024-12-05 19:10:00+00,17.03,98.3,845.1,0.0,173.9,0.0,0.0,0
2024-12-05 19:20:00+00,17.17,98.4,845.0516,0.324,324.8,0.0,0.0,0
2024-12-05 19:30:00+00,17.33,98.4,844.925,0.457,317.5,0.005,0.0,0
2024-12-05 19:40:00+00,17.47,98.5,844.8283,0.334,283.8,0.011,0.0,0
2024-12-05 19:50:00+00,17.5,98.5,844.75,0.045,297.2,0.0,0.0,0
2024-12-05 20:00:00+00,17.59,98.5,844.7,0.0,292.0,0.0,0.0,0
2024-12-05 20:10:00+00,17.6,98.5,844.6428,0.026,310.9,0.0,0.0,0
2024-12-05 20:20:00+00,17.56,98.5,844.5266,0.05,179.5,0.0,0.0,0
2024-12-05 20:30:00+00,17.49,98.5,844.4417,0.0,40.67,0.0,0.0,0
2024-12-05 20:40:00+00,17.41,98.5,844.345,0.0,120.9,0.0,0.0,0
2024-12-05 20:50:00+00,17.4,98.5,844.3099,0.0,289.9,0.0,0.0,0
2024-12-05 21:00:00+00,17.43,98.6,844.4,0.0,165.6,0.0,0.0,0
2024-12-05 21:10:00+00,17.34,98.5,844.3161,0.0,127.7,0.0,0.0,0
2024-12-05 21:20:00+00,17.27,98.5,844.2999,0.0,97.3,0.0,0.0,0
2024-12-05 21:30:00+00,17.2,98.6,844.2633,0.138,133.0,0.0,0.0,0
2024-12-05 21:40:00+00,17.13,98.6,844.1534,0.0,73.2,0.0,0.0,0
2024-12-05 21:50:00+00,17.1,98.6,844.0999,0.068,64.1,0.0,0.0,0
2024-12-05 22:00:00+00,17.07,98.6,844.1917,0.439,100.9,0.0,0.0,0
2024-12-05 22:10:00+00,17.0,98.6,844.2821,0.04,275.6,0.0,0.0,0
2024-12-05 22:20:00+00,17.05,98.6,844.365,0.676,319.1,0.0,0.0,0
2024-12-05 22:30:00+00,17.18,98.6,844.4617,1.09,285.2,1.106,0.0,0
2024-12-05 22:40:00+00,17.4,98.6,844.7816,0.684,277.0,4.555,0.0,0
2024-12-05 22:50:00+00,17.4,98.6,844.9,1.903,293.7,14.37,0.0,0
2024-12-05 23:00:00+00,17.4,98.6,845.0482,1.752,282.5,27.53,0.0,0
2024-12-05 23:10:00+00,17.34,98.6,845.2857,0.538,120.6,36.59,0.0,0
2024-12-05 23:20:00+00,17.44,98.6,845.4,0.129,160.8,50.09,0.0,0
2024-12-05 23:30:00+00,17.56,98.6,845.405,0.0,148.9,57.48,0.0,0
2024-12-05 23:40:00+00,17.7,98.6,845.5017,0.121,188.9,49.28,0.0,0
2024-12-05 23:50:00+00,17.75,98.5,845.66,0.505,293.5,40.47,0.0,0
2024-12-06 00:01:00+00,17.76,98.5,845.7783,0.551,297.8,42.66,0.0,0
2024-12-06 00:10:00+00,17.85,98.5,846.0037,0.241,276.7,59.0,0.0,0
2024-12-06 00:20:00+00,18.04,98.5,846.0999,0.844,285.8,125.6,0.0,0
2024-12-06 00:30:00+00,18.27,98.5,846.1582,0.843,281.9,150.3,0.0,0
2024-12-06 00:40:00+00,18.34,98.4,846.2133,0.868,281.2,137.1,0.0,0
2024-12-06 00:50:00+00,18.33,98.2,846.2999,1.059,281.4,181.1,0.0,0
2024-12-06 01:00:00+00,18.55,98.0,846.2999,0.983,280.3,217.4,0.0,0
2024-12-06 01:10:00+00,18.82,97.5,846.3142,0.784,298.7,252.9,0.0,0
2024-12-06 01:20:00+00,19.31,96.3,846.4,1.531,285.8,462.9,0.2,0
2024-12-06 01:30:00+00,20.16,93.4,846.4,1.728,297.8,603.2,0.0,0
2024-12-06 01:40:00+00,20.84,87.6,850,1.666,276.9,643.7964604879021,0.0,1
2024-12-06 01:50:00+00,21.3,85.5,860,1.667,289.3,846.8289274320415,0.0,1
2024-12-06 02:00:00+00,21.25,84.2,846.5999,1.947,269.0,504.6,0.0,0
2024-12-06 02:10:00+00,21.67,80.9,846.5666,1.683,288.1,626.9,0.0,0
2024-12-06 02:20:00+00,23.18,77.07,846.5,1.59,296.1,781.8,0.0,0
2024-12-06 02:30:00+00,24.73,71.62,846.4666,1.697,305.1,794.9,0.0,0
2024-12-06 02:40:00+00,24.77,69.67,846.3534,1.464,296.3,816.0,0.0,0
2024-12-06 02:50:00+00,23.87,71.1,846.2999,1.176,272.6,786.2,0.0,0
2024-12-06 03:00:00+00,24.73,69.87,846.2117,0.956,282.0,678.1,0.0,0
2024-12-06 03:10:00+00,24.36,72.96,846.1338,1.546,257.1,947.0,0.0,0
2024-12-06 03:20:00+00,24.28,73.27,846.0999,1.654,267.0,1074.0,0.0,0
2024-12-06 03:30:00+00,25.95,69.05,846.0183,1.018,262.7,1013.0,0.0,0
2024-12-06 03:40:00+00,25.16,70.68,845.905,1.21,274.7,702.7,0.0,0
2024-12-06 03:50:00+00,24.54,75.25,845.7766,1.538,294.7,508.8,0.0,0
2024-12-06 04:00:00+00,25.3,73.26,845.5916,1.179,262.0,946.0,0.0,0
2024-12-06 04:10:00+00,25.25,73.97,845.5393,1.679,291.3,672.0,0.0,0
2024-12-06 04:20:00+00,25.9,73.32,845.5,1.659,274.6,931.0,0.0,0
2024-12-06 04:30:00+00,27.13,71.02,845.5,2.035,294.8,1037.0,0.0,0
2024-12-06 04:40:00+00,25.94,71.43,845.5382,2.379,296.7,514.2,0.0,0
2024-12-06 04:50:00+00,24.17,76.68,845.5999,2.008,294.1,427.4,0.0,0
2024-12-06 05:00:00+00,23.66,79.27,845.59,1.812,292.3,311.0,0.0,0
2024-12-06 05:10:00+00,23.71,78.97,845.4821,1.423,299.0,381.1,0.0,0
2024-12-06 05:20:00+00,23.76,78.49,845.2917,1.717,280.3,726.1,0.0,0
2024-12-06 05:30:00+00,23.9,78.95,845.2,1.607,289.2,860.0,0.0,0
2024-12-06 05:40:00+00,25.0,74.74,845.0817,1.359,270.9,870.0,0.0,0
2024-12-06 05:50:00+00,25.08,74.85,844.9799,1.652,278.7,974.0,0.0,0
2024-12-06 06:00:00+00,24.83,74.23,844.7882,1.688,270.0,771.1,0.0,0
2024-12-06 06:10:00+00,24.33,75.3,844.7,1.61,281.8,272.8,0.0,0
2024-12-06 06:20:00+00,23.38,75.15,844.7,1.638,273.9,183.6,0.0,0
2024-12-06 06:30:00+00,22.95,77.53,844.625,1.415,288.2,170.6,0.0,0
2024-12-06 06:40:00+00,22.67,78.45,844.6299,1.238,270.6,142.0,0.0,0
2024-12-06 06:50:00+00,22.54,80.0,844.6866,1.161,257.1,122.0,0.0,0
2024-12-06 07:00:00+00,21.9,85.7,844.535,1.164,211.2,113.0,0.0,0
2024-12-06 07:10:00+00,21.81,86.0,844.6214,0.999,187.7,99.0,0.0,0
2024-12-06 07:20:00+00,21.76,87.6,844.6233,1.416,204.1,63.33,0.0,0
2024-12-06 07:30:00+00,21.37,87.6,844.4433,1.478,180.3,38.23,0.0,0
2024-12-06 07:40:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 07:50:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 08:00:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 08:10:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 08:20:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 08:30:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 08:40:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 08:50:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 09:00:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 09:10:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 09:20:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 09:30:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 09:40:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 09:50:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 10:00:00+00,18.05,92.7,846.7224,1.061,190.0,2.169,0.0,0
2024-12-06 10:08:00+00,20.98,89.8,844.2999,1.41,216.4,18.57,0.2,0
2024-12-06 10:10:00+00,18.91,97.5,844.6266,2.342,314.7,0.0,5.6,1
2024-12-06 10:20:00+00,18.79,97.6,844.7566,1.518,293.6,5.472,0.0,0
2024-12-06 10:30:00+00,18.76,97.8,844.9217,1.569,286.9,3.34,0.2,0
2024-12-06 10:40:00+00,18.77,97.8,845.0266,1.311,295.1,3.181,0.0,0
2024-12-06 10:50:00+00,18.8,97.9,845.1633,0.91,306.8,1.12,0.2,0
2024-12-06 11:00:00+00,18.77,97.9,845.295,0.9,303.8,0.143,0.0,0
2024-12-06 11:10:00+00,18.8,98.0,845.391,0.503,296.5,0.0,0.0,0
2024-12-06 11:20:00+00,18.71,98.0,845.5,0.449,303.5,0.0,0.0,0
2024-12-06 11:30:00+00,18.59,98.0,845.5999,0.092,282.2,0.0,0.0,0
2024-12-06 11:40:00+00,18.5,98.0,845.7,0.0,288.8,0.0,0.0,0
2024-12-06 11:50:00+00,18.55,98.0,845.775,0.0,93.5,0.0,0.0,0
