date,tt,rh,pp,ws,wd,sr,rr,is_anomaly
2024-12-18 11:00:00+00,23.05,86.0,933.2899,1.494,240.5,3.108,0.0,0
2024-12-18 11:10:00+00,23.03,85.8,933.435,1.055,248.0,1.472,0.0,0
2024-12-18 11:20:00+00,23.02,85.7,933.6249,1.343,238.4,0.917,0.0,0
2024-12-18 11:30:00+00,23.08,84.4,933.815,1.481,258.3,1.404,0.0,0
2024-12-18 11:40:00+00,23.15,83.9,933.96,1.296,246.4,1.423,0.0,0
2024-12-18 11:50:00+00,23.2,83.3,934.1199,1.2,219.6,1.419,0.0,0
2024-12-18 12:00:00+00,23.22,83.4,934.3,0.98,215.7,0.989,0.0,0
2024-12-18 12:10:00+00,23.2,83.9,934.4,0.453,193.7,0.342,0.0,0
2024-12-18 12:20:00+00,23.07,84.6,934.315,0.499,99.7,0.0,0.0,0
2024-12-18 12:30:00+00,22.98,85.2,934.38,0.696,116.2,0.0,0.0,0
2024-12-18 12:40:00+00,22.88,85.5,934.4,0.303,123.9,0.0,0.0,0
2024-12-18 12:50:00+00,22.71,86.2,934.34,0.138,158.1,0.0,0.0,0
2024-12-18 13:00:00+00,22.49,87.3,934.5499,0.359,223.8,0.0,0.0,0
2024-12-18 13:10:00+00,22.58,86.0,934.75,1.309,294.5,0.0,0.0,0
2024-12-18 13:20:00+00,22.87,84.5,923.7461261462647,9.755159494285419,267.0,0.0,0.0,1
2024-12-18 13:30:00+00,23.03,83.2,934.985,2.277,281.4,0.0,0.0,0
2024-12-18 13:40:00+00,22.82,84.6,935.0999,2.365,287.9,0.0,0.0,0
2024-12-18 13:50:00+00,22.48,86.8,935.135,2.951,296.7,0.0,0.2,0
2024-12-18 14:00:00+00,22.08,89.0,934.995,2.076,295.1,0.0,0.6,0
2024-12-18 14:10:00+00,21.88,90.0,934.85,1.352,279.6,0.0,0.0,0
2024-12-18 14:20:00+00,21.78,90.4,934.7,1.417,282.5,0.0,0.0,0
2024-12-18 14:30:00+00,21.68,90.5,934.5799,1.236,243.4,0.0,0.0,0
2024-12-18 14:40:00+00,21.61,90.9,934.425,0.761,211.1,0.0,0.0,0
2024-12-18 14:50:00+00,21.5,91.2,934.335,0.457,236.3,0.0,0.0,0
2024-12-18 15:00:00+00,21.44,91.5,934.1499,0.295,317.6,0.0,0.0,0
2024-12-18 15:10:00+00,21.35,91.8,933.965,0.073,350.6,0.0,0.0,0
2024-12-18 15:20:00+00,21.28,92.0,933.805,0.259,350.6,0.0,0.0,0
2024-12-18 15:30:00+00,21.38,92.5,933.7,0.193,350.6,0.0,0.0,0
2024-12-18 15:40:00+00,21.39,92.6,933.6049,0.653,269.0,0.0,0.0,0
2024-12-18 15:50:00+00,21.36,92.8,933.5749,0.53,138.5,0.0,0.0,0
2024-12-18 16:00:00+00,21.31,92.8,933.535,0.532,163.3,0.0,0.0,0
2024-12-18 16:10:00+00,21.2,92.7,933.5749,0.759,195.8,0.0,0.0,0
2024-12-18 16:20:00+00,21.11,92.4,933.59,1.061,196.2,0.0,0.0,0
2024-12-18 16:30:00+00,21.07,91.3,933.5999,1.698,214.9,0.0,0.0,0
2024-12-18 16:40:00+00,21.16,89.6,933.615,1.151,212.8,0.0,0.0,0
2024-12-18 16:50:00+00,21.15,89.2,933.7,0.937,218.2,0.0,0.0,0
2024-12-18 17:00:00+00,21.11,89.0,933.5799,0.774,226.7,0.0,0.0,0
2024-12-18 17:10:00+00,21.11,89.4,933.545,0.594,334.7,0.0,0.0,0
2024-12-18 17:20:00+00,21.04,90.0,933.565,0.09,340.2,0.0,0.0,0
2024-12-18 17:30:00+00,20.87,90.4,933.465,0.0,324.8,0.0,0.0,0
2024-12-18 17:40:00+00,20.84,91.1,933.3699,0.239,339.0,0.0,0.0,0
2024-12-18 17:50:00+00,20.78,91.4,933.35,0.077,302.3,0.0,0.0,0
2024-12-18 18:00:00+00,20.72,91.7,933.2199,0.09,300.3,0.0,0.0,0
2024-12-18 18:10:00+00,20.67,92.0,933.2,0.136,99.5,0.0,0.0,0
2024-12-18 18:20:00+00,20.77,92.5,933.185,0.48,87.5,0.0,0.0,0
2024-12-18 18:30:00+00,20.83,92.7,933.0999,0.363,54.72,0.0,0.0,0
2024-12-18 18:40:00+00,20.82,92.8,933.0999,0.264,129.7,0.0,0.0,0
2024-12-18 18:50:00+00,20.8,92.9,933.0499,0.281,158.3,0.0,0.0,0
2024-12-18 19:00:00+00,20.62,99.40230241424958,932.9,0.22,160.9,0.0,2.1590678632497307,1
2024-12-18 19:10:00+00,20.42,6.432882184423532,932.7599,0.275,170.4,0.0,5.452845067255273,1
2024-12-18 19:20:00+00,20.37,92.4,932.7,0.378,151.1,0.0,0.0,0
2024-12-18 19:30:00+00,20.38,92.4,932.5799,0.255,133.5,0.0,0.0,0
2024-12-18 19:40:00+00,20.41,92.5,932.5599,0.522,120.8,0.0,0.0,0
2024-12-18 19:50:00+00,20.33,92.3,932.475,0.421,127.8,0.0,0.0,0
2024-12-18 20:00:00+00,20.27,92.3,932.4149,0.647,140.8,0.0,0.0,0
2024-12-18 20:10:00+00,20.18,92.0,932.4,0.091,55.43,0.0,0.0,0
2024-12-18 20:20:00+00,20.16,92.1,932.305,0.379,81.7,0.0,0.0,0
2024-12-18 20:30:00+00,20.19,92.4,932.2999,0.74,73.6,0.0,0.0,0
2024-12-18 20:40:00+00,20.33,92.4,932.2999,0.528,96.3,0.0,0.0,0
2024-12-18 20:50:00+00,20.42,92.4,932.395,0.317,88.1,0.0,0.0,0
2024-12-18 21:00:00+00,20.51,92.6,932.4,0.24,118.0,0.0,0.0,0
2024-12-18 21:10:00+00,20.53,92.2,932.34,0.502,74.72,0.0,0.0,0
2024-12-18 21:20:00+00,20.54,91.9,932.4,0.246,107.0,0.0,0.0,0
2024-12-18 21:30:00+00,20.62,92.1,932.405,0.211,82.3,0.0,0.0,0
2024-12-18 21:40:00+00,20.56,92.0,932.505,0.216,87.0,0.0,0.0,0
2024-12-18 21:50:00+00,20.5,92.1,932.6499,0.501,74.53,0.0,0.0,0
2024-12-18 22:00:00+00,20.57,92.5,932.75,0.339,76.0,0.0,0.0,0
2024-12-18 22:10:00+00,20.62,92.7,932.875,0.263,81.7,0.0,0.0,0
2024-12-18 22:20:00+00,20.66,92.7,932.9699,0.745,67.53,0.0,0.0,0
2024-12-18 22:30:00+00,20.65,92.0,933.065,0.531,78.16,0.0,0.0,0
2024-12-18 22:40:00+00,20.67,91.9,933.225,0.929,87.3,2.8,0.0,0
2024-12-18 22:50:00+00,20.81,99.05350641956063,933.375,0.762,80.4,8.1,0.0,1
2024-12-18 23:00:00+00,20.88,0.6936130087516545,933.505,0.954,82.6,16.11,0.0,1
2024-12-18 23:10:00+00,21.08,0.18221825651549728,933.6399,0.593,131.9,28.03,0.0,1
2024-12-18 23:20:00+00,21.24,91.3,933.7699,0.476,128.5,29.1,0.0,0
2024-12-18 23:30:00+00,21.45,90.8,933.9,0.151,90.3,46.12,0.0,0
2024-12-18 23:40:00+00,21.89,89.4,933.9,0.414,50.98,47.74,0.0,0
2024-12-18 23:50:00+00,22.26,88.3,933.9,0.013,186.5,56.77,0.0,0
2024-12-19 00:00:00+00,22.59,87.5,933.95,0.553,188.1,64.08,0.0,0
2024-12-19 00:10:00+00,22.87,85.5,934.035,0.401,178.7,88.6,0.0,0
2024-12-19 00:20:00+00,23.25,83.1,934.1249,0.778,208.8,91.0,0.0,0
2024-12-19 00:30:00+00,23.53,81.5,934.215,0.58,224.0,75.11,0.0,0
2024-12-19 00:40:00+00,23.86,79.7,934.34,1.032,239.8,120.7,0.0,0
2024-12-19 00:50:00+00,24.3,78.53,934.4,0.938,211.0,142.0,0.0,0
2024-12-19 01:00:00+00,24.69,77.27,934.4,0.901,213.7,129.7,0.0,0
2024-12-19 01:10:00+00,25.04,77.03,934.4,0.961,162.7,173.6,0.0,0
2024-12-19 01:20:00+00,25.61,76.05,934.4,1.107,176.5,141.9,0.0,0
2024-12-19 01:30:00+00,25.99,73.33,934.4,1.49,183.7,162.0,0.0,0
2024-12-19 01:40:00+00,26.14,72.18,934.4,0.823,235.9,538.1,0.0,0
2024-12-19 01:50:00+00,26.51,71.38,934.3299,0.905,179.7,560.3,0.0,0
2024-12-19 02:00:00+00,27.1,67.95,934.285,2.327,239.1,360.8,0.0,0
2024-12-19 02:10:00+00,27.9,63.67,934.2,3.344,289.1,424.0,0.0,0
2024-12-19 02:20:00+00,28.49,61.21,934.1399,3.801,281.3,467.2,0.0,0
2024-12-19 02:30:00+00,28.72,61.39,934.0949,3.999,293.4,318.9,0.0,0
2024-12-19 02:40:00+00,28.9,61.24,934.0,4.155,293.9,324.2,0.0,0
2024-12-19 02:50:00+00,28.88,61.66,933.9899,5.027,294.3,456.9,0.0,0
2024-12-19 03:00:00+00,28.86,62.39,933.8699,4.723,294.5,589.7,0.0,0
2024-12-19 03:10:00+00,29.2,62.05,933.725,4.615,279.2,650.9,0.0,0
2024-12-19 03:20:00+00,29.5,60.59,933.5999,4.055,291.0,654.7,0.0,0
2024-12-19 03:30:00+00,29.85,58.99,933.5,4.297,294.3,805.0,0.0,0
2024-12-19 03:40:00+00,30.28,57.16,933.405,4.54,280.8,872.0,0.0,0
2024-12-19 03:50:00+00,30.4,57.69,933.305,4.501,293.6,896.0,0.0,0
2024-12-19 04:00:00+00,30.33,57.2,933.205,4.595,286.7,943.0,0.0,0
2024-12-19 04:10:00+00,30.36,56.64,933.135,4.723,294.8,829.0,0.0,0
2024-12-19 04:20:00+00,30.82,55.49,933.005,4.234,282.3,908.0,0.0,0
2024-12-19 04:30:00+00,31.16,54.31,932.865,4.164,283.4,921.0,0.0,0
2024-12-19 04:40:00+00,31.44,53.17,932.745,3.946,282.7,907.0,0.0,0
2024-12-19 04:50:00+00,31.57,53.19,932.655,4.161,287.1,957.0,0.0,0
2024-12-19 05:00:00+00,31.21,55.25,932.535,4.444,300.1,609.2,0.0,0
2024-12-19 05:10:00+00,31.23,57.34,932.4149,4.007,290.2,645.3,0.0,0
2024-12-19 05:20:00+00,30.54,59.6,932.35,3.992,287.7,397.9,0.0,0
2024-12-19 05:30:00+00,30.13,61.0,932.185,4.28,295.4,493.9,0.0,0
2024-12-19 05:40:00+00,29.92,61.95,932.035,4.299,298.6,399.3,0.0,0
2024-12-19 05:50:00+00,30.18,61.05,932.0199,4.657,289.7,376.7,0.0,0
2024-12-19 06:00:00+00,29.47,62.27,931.995,4.276,282.8,161.8,0.0,0
2024-12-19 06:10:00+00,28.68,64.23,932.0099,5.15,277.9,107.4,0.0,0
2024-12-19 06:20:00+00,27.92,67.32,931.995,4.135,277.2,636.249827785696,0.0,1
2024-12-19 06:30:00+00,27.48,68.97,931.9199,4.359,262.8,0.0,0.0,1
2024-12-19 06:40:00+00,27.34,71.31,931.6649,2.252,273.5,283.5,0.0,0
2024-12-19 06:50:00+00,29.16,67.07,931.5099,2.6,271.6,357.2,0.0,0
2024-12-19 07:00:00+00,30.34,64.29,931.35,2.325,254.3,339.4,0.0,0
2024-12-19 07:10:00+00,30.36,63.3,931.11,2.922,259.1,231.2,0.0,0
2024-12-19 07:20:00+00,29.81,65.34,931.0,2.3,245.3,382.1,0.0,0
2024-12-19 07:30:00+00,29.86,64.91,930.9699,1.96,222.2,270.5,0.0,0
2024-12-19 07:40:00+00,29.62,63.56,930.86,3.086,268.5,234.2,0.0,0
2024-12-19 07:50:00+00,29.7,63.89,930.735,2.821,263.2,235.4,0.0,0
2024-12-19 08:00:00+00,29.67,64.16,930.695,4.007,281.5,222.7,0.0,0
2024-12-19 08:10:00+00,29.17,65.68,930.7399,4.701,272.8,184.7,0.0,0
2024-12-19 08:20:00+00,28.44,68.72,930.8449,4.633,270.6,127.2,0.0,0
2024-12-19 08:30:00+00,27.93,70.5,931.005,2.893,247.5,145.9,0.0,0
2024-12-19 08:40:00+00,27.61,71.42,931.0749,2.82,246.4,152.9,0.0,0
2024-12-19 08:50:00+00,27.49,72.51,931.0499,3.015,268.3,344.1,0.0,0
2024-12-19 09:00:00+00,27.69,71.8,931.0999,1.848,266.9,349.4,0.0,0
2024-12-19 09:10:00+00,28.05,71.22,931.195,1.275,237.3,225.2,0.0,0
2024-12-19 09:20:00+00,28.0,71.18,931.1499,1.752,263.3,205.7,0.0,0
2024-12-19 09:30:00+00,27.88,70.5,931.0999,3.394,278.2,76.28,0.0,0
2024-12-19 09:40:00+00,27.45,71.24,931.0999,3.341,283.9,66.15,0.0,0
2024-12-19 09:50:00+00,27.38,71.81,931.215,2.836,292.1,88.3,0.0,0
2024-12-19 10:00:00+00,27.14,72.04,931.445,3.241,285.4,60.37,0.0,0
2024-12-19 10:10:00+00,26.94,72.89,931.5949,3.045,282.3,42.5,7.264832081162318,1
2024-12-19 10:20:00+00,26.67,73.74,931.715,3.392,291.3,32.43,6.410426262823314,1
2024-12-19 10:30:00+00,26.49,74.12,931.7999,3.386,291.3,26.97,0.0,0
2024-12-19 10:40:00+00,26.39,74.02,931.935,3.208,281.6,13.96,0.0,0
2024-12-19 10:50:00+00,26.13,74.61,932.085,2.396,286.6,3.94,0.0,0
2024-12-19 11:00:00+00,25.79,75.12,932.2,2.963,294.7,1.064,0.0,0
2024-12-19 11:10:00+00,25.64,74.21,932.425,4.73,277.1,0.02,0.0,0
2024-12-19 11:20:00+00,25.1,76.23,932.6499,3.304,303.0,0.0,0.0,0
2024-12-19 11:30:00+00,24.81,77.96,932.905,2.648,294.9,0.0,0.0,0
2024-12-19 11:40:00+00,24.69,80.0,933.185,2.06,294.0,0.0,0.0,0
2024-12-19 11:50:00+00,24.49,81.7,933.3299,1.952,290.5,0.0,0.0,0
2024-12-19 12:00:00+00,24.49,81.8,933.5749,1.768,289.8,0.0,0.0,0
2024-12-19 12:10:00+00,24.45,79.7,933.8099,3.243,290.4,0.0,0.0,0
2024-12-19 12:20:00+00,24.07,81.2,933.88,2.516,301.7,0.0,0.0,0
2024-12-19 12:30:00+00,23.87,82.2,933.995,2.15,276.9,0.0,0.0,0
2024-12-19 12:40:00+00,23.75,83.1,934.0,1.634,255.0,0.0,0.0,0
2024-12-19 12:50:00+00,23.71,83.2,934.0999,1.834,275.7,0.0,0.0,0
2024-12-19 13:00:00+00,23.47,82.1,934.34,3.046,272.6,0.0,0.0,0
2024-12-19 13:10:00+00,23.16,84.1,934.555,2.131,284.0,0.0,0.0,0
2024-12-19 13:20:00+00,23.1,84.3,934.7,1.696,286.8,0.0,0.0,0
2024-12-19 13:30:00+00,23.08,85.0,934.6899,0.944,271.3,0.0,0.0,0
2024-12-19 13:40:00+00,23.08,85.5,934.5999,1.045,254.3,0.0,0.0,0
2024-12-19 13:50:00+00,23.13,85.7,934.5599,1.455,271.3,0.0,0.0,0
2024-12-19 14:00:00+00,23.06,86.0,934.385,1.418,248.0,0.0,0.0,0
2024-12-19 14:10:00+00,23.01,85.6,934.18,1.343,228.8,0.0,0.0,0
2024-12-19 14:20:00+00,23.02,85.0,934.0799,1.346,216.4,0.0,0.0,0
2024-12-19 14:30:00+00,23.01,86.2,934.0,1.439,210.5,0.0,0.0,0
2024-12-19 14:40:00+00,22.93,86.2,934.0,1.443,221.1,0.0,5.41112170249975,1
2024-12-19 14:50:00+00,22.93,85.4,933.96,1.118,246.2,0.0,0.0,0
2024-12-19 15:00:00+00,22.94,85.1,933.945,0.965,232.6,0.0,0.0,0
2024-12-19 15:10:00+00,22.91,84.8,934.0,0.875,263.1,0.0,0.0,0
2024-12-19 15:20:00+00,22.89,84.5,933.965,0.972,259.7,0.0,0.0,0
2024-12-19 15:30:00+00,22.86,84.7,933.9,0.6,246.9,0.0,0.0,0
2024-12-19 15:40:00+00,22.77,85.0,933.885,0.698,241.8,0.0,0.0,0
2024-12-19 15:50:00+00,22.66,85.1,933.7999,0.434,230.0,0.0,0.0,0
2024-12-19 16:00:00+00,22.56,85.7,933.7,0.691,212.0,0.0,0.0,0
2024-12-19 16:10:00+00,22.58,85.2,933.7,1.199,220.5,0.226,0.0,0
2024-12-19 16:20:00+00,22.69,84.4,933.7,1.214,219.4,0.185,0.0,0
2024-12-19 16:30:00+00,22.76,84.2,933.7699,1.232,228.7,0.0,0.0,0
2024-12-19 16:40:00+00,22.79,84.4,933.7999,1.336,223.2,0.0,0.0,0
2024-12-19 16:50:00+00,22.79,84.6,933.7749,1.556,229.9,0.0,0.0,0
2024-12-19 17:00:00+00,22.78,84.6,933.6499,1.122,239.8,0.0,0.0,0
2024-12-19 17:10:00+00,22.76,84.5,933.5999,1.371,235.7,0.0,0.0,0
2024-12-19 17:20:00+00,22.77,84.3,933.5399,1.205,233.9,0.0,0.0,0
2024-12-19 17:30:00+00,22.7,84.8,933.4399,1.539,228.2,0.0,0.0,0
2024-12-19 17:40:00+00,22.63,85.1,933.395,1.201,244.3,0.0,0.0,0
2024-12-19 17:50:00+00,22.62,85.3,933.2699,1.166,244.3,0.0,0.0,0
2024-12-19 18:00:00+00,22.6,85.6,933.16,0.918,241.4,0.0,0.0,0
2024-12-19 18:10:00+00,22.59,85.9,933.28,1.339,247.4,0.0,0.0,0
2024-12-19 18:20:00+00,22.36,87.4,933.215,1.259,265.5,0.0,0.2,0
2024-12-19 18:30:00+00,22.13,88.4,933.1649,1.455,279.8,0.0,0.0,0
2024-12-19 18:40:00+00,22.03,88.8,933.0799,1.238,311.0,0.0,0.0,0
2024-12-19 18:50:00+00,21.98,89.1,932.925,1.204,999.0,0.0,0.0,1
2024-12-19 19:00:00+00,21.95,89.1,932.86,0.7,0.0,0.0,0.0,1
2024-12-19 19:10:00+00,21.94,89.0,932.745,0.496,252.2,0.0,0.0,0
2024-12-19 19:20:00+00,21.92,89.3,932.685,0.288,194.6,0.0,0.0,0
2024-12-19 19:30:00+00,21.9,89.5,932.61,0.465,219.5,0.0,0.0,0
2024-12-19 19:40:00+00,21.89,89.6,932.5699,0.393,238.3,0.0,0.0,0
2024-12-19 19:50:00+00,21.95,89.3,932.6399,0.751,255.5,0.0,0.0,0
2024-12-19 20:00:00+00,22.04,88.5,932.5999,1.202,267.8,0.0,0.0,0
2024-12-19 20:10:00+00,22.14,87.7,932.6649,1.299,263.9,0.0,0.0,0
2024-12-19 20:20:00+00,22.27,86.6,932.5999,1.716,276.4,0.0,0.0,0
2024-12-19 20:30:00+00,22.32,86.4,932.5999,1.416,256.3,0.0,0.0,0
2024-12-19 20:40:00+00,22.32,86.5,932.5999,1.577,268.1,0.0,0.0,0
2024-12-19 20:50:00+00,22.31,86.6,932.515,1.358,265.5,0.0,0.0,0
2024-12-19 21:00:00+00,22.31,86.6,932.555,1.048,274.8,0.0,0.0,0
2024-12-19 21:10:00+00,22.3,86.6,932.5999,0.944,292.4,0.0,0.0,0
2024-12-19 21:20:00+00,22.33,86.0,932.5999,1.533,289.8,0.0,0.0,0
2024-12-19 21:30:00+00,22.37,85.5,932.6249,1.629,283.8,0.0,0.0,0
2024-12-19 21:40:00+00,22.4,85.4,932.7,1.712,277.4,0.0,0.0,0
2024-12-19 21:50:00+00,22.38,85.4,932.7,1.695,262.9,0.0,0.0,0
2024-12-19 22:00:00+00,22.39,84.9,932.7,2.002,263.7,0.0,0.0,0
2024-12-19 22:10:00+00,22.41,85.5,932.7199,1.503,253.7,0.0,0.0,0
2024-12-19 22:20:00+00,22.34,85.8,932.8199,1.917,236.5,0.0,0.0,0
2024-12-19 22:30:00+00,22.37,85.0,932.955,2.266,236.2,0.061,0.0,0
2024-12-19 22:40:00+00,22.38,85.0,933.065,1.893,242.5,2.382,0.0,0
2024-12-19 22:50:00+00,22.37,85.2,933.0999,2.027,232.7,7.885,0.0,0
2024-12-19 23:00:00+00,22.41,84.9,933.185,2.205,240.7,14.31,0.0,0
2024-12-19 23:10:00+00,22.48,84.8,933.335,1.905,247.2,17.36,0.0,0
2024-12-19 23:20:00+00,22.56,84.1,933.495,2.11,246.5,23.33,0.0,0
2024-12-19 23:30:00+00,22.65,83.7,933.6249,2.244,268.1,27.32,0.0,0
2024-12-19 23:40:00+00,22.72,83.6,933.7,1.954,269.5,35.76,0.0,0
2024-12-19 23:50:00+00,22.84,82.9,933.8099,2.357,270.6,51.25,0.0,0
2024-12-20 00:00:00+00,23.01,82.3,933.965,2.476,270.0,56.77,0.0,0
2024-12-20 00:10:00+00,23.18,81.7,934.0949,3.053,267.1,71.15,0.0,0
2024-12-20 00:20:00+00,23.4,81.4,934.2,2.802,272.5,98.5,0.0,0
2024-12-20 00:30:00+00,23.74,80.7,934.265,2.411,267.6,111.2,0.0,0
2024-12-20 00:40:00+00,23.97,80.1,934.2399,2.351,249.0,142.7,0.0,0
2024-12-20 00:50:00+00,24.34,78.72,934.2,2.47,261.4,155.8,0.0,0
2024-12-20 01:00:00+00,24.75,77.45,934.28,2.177,279.1,107.7,0.0,0
2024-12-20 01:10:00+00,25.1,75.61,934.2999,2.67,265.8,303.2,0.0,0
2024-12-20 01:20:00+00,25.41,73.83,934.2999,2.634,284.3,185.3,0.0,0
2024-12-20 01:30:00+00,25.99,72.52,934.2599,2.648,265.2,173.5,0.0,0
2024-12-20 01:40:00+00,26.06,71.99,934.2999,2.427,260.3,363.3,0.0,0
2024-12-20 01:50:00+00,26.45,71.53,934.28,2.799,260.6,537.3,0.0,0
2024-12-20 02:00:00+00,26.88,69.18,934.225,2.923,269.6,254.1,0.0,0
2024-12-20 02:10:00+00,27.15,67.55,934.2999,3.142,268.2,534.9,0.0,0
2024-12-20 02:20:00+00,27.82,66.97,934.2999,2.676,269.7,583.7,0.0,0
2024-12-20 02:30:00+00,28.04,64.62,934.2999,2.61,272.3,349.6,0.0,0
2024-12-20 02:40:00+00,28.19,63.87,934.295,3.007,291.3,297.2,0.0,0
2024-12-20 02:50:00+00,28.45,63.03,934.135,2.915,297.3,370.9,0.0,0
2024-12-20 03:00:00+00,28.47,62.16,933.9201,3.173,281.8,319.4,0.0,0
2024-12-20 03:10:00+00,28.36,62.64,933.8099,2.758,277.2,322.8,0.0,0
2024-12-20 03:20:00+00,28.4,61.78,933.7,3.038,274.5,357.2,0.0,0
2024-12-20 03:30:00+00,28.31,91.03123868835932,933.6499,2.904,279.3,702.1009489791429,0.0,1
2024-12-20 03:40:00+00,28.54,62.31,933.5249,2.729,256.9,353.8,0.0,0
2024-12-20 03:50:00+00,28.34,63.01,933.5,3.062,268.5,193.6,0.0,0
2024-12-20 04:00:00+00,27.99,64.12,933.445,3.187,275.6,273.1,0.0,0
2024-12-20 04:10:00+00,28.22,63.89,933.4,3.583,265.5,391.5,0.0,0
2024-12-20 04:20:00+00,28.52,64.06,933.3299,3.223,269.6,546.9,0.0,0
2024-12-20 04:30:00+00,29.0,62.0,933.255,3.685,271.7,962.0,0.0,0
2024-12-20 04:40:00+00,29.33,60.71,933.085,3.17,277.6,646.0,0.0,0
2024-12-20 04:50:00+00,29.66,60.57,932.995,3.579,274.5,805.0,0.0,0
2024-12-20 05:00:00+00,29.92,58.74,933.0,3.832,279.3,559.4,0.0,0
2024-12-20 05:10:00+00,29.34,60.13,932.93,3.82,283.2,351.2,0.0,0
2024-12-20 05:20:00+00,29.85,60.03,932.78,3.451,287.3,835.0,0.0,0
